Row,volume,FA,E1,E2,E3
SUPERIOR PARIETAL left,7342.5959881953,0.443427801132202,0.00109244522172958,0.000662899576127529,0.000421881326474249
CINGULATE  left,4519.91320744465,0.33703288435936,0.00099493598099798,0.00069668103242293,0.000498112000059336
SUPERIOR FRONTAL  left,11283.1878766617,0.374486058950424,0.00106142938602716,0.00072154839290306,0.000481611117720604
MIDDLE FRONTAL  left,8564.60189541498,0.359882861375809,0.00100905064027756,0.000700449396390468,0.000479836045997217
INFERIOR FRONTAL  left,6263.911761452,0.386349260807037,0.00104022352024913,0.000678119657095522,0.000466272293124348
PRECENTRAL  left,12054.1076526979,0.41479966044426,0.0010659066028893,0.000702399702277035,0.000434873538324609
POSTCENTRAL  left,6363.48261315138,0.437284976243973,0.000992401852272451,0.000624511390924454,0.000401191820856184
ANGULAR  left,2394.22638858967,0.402895539999008,0.00101501203607768,0.000635088479612023,0.000441908749053255
PRE-CUNEUS left,1689.68718035314,0.359629333019257,0.000900088110938668,0.000600079423747957,0.000439356168499216
CUNEUS left,2991.65149878596,0.379566162824631,0.000982009340077639,0.000639980309642851,0.000453328073490411
LINGUAL  left,3890.80646261674,0.369724869728088,0.00111787347123027,0.00073106458876282,0.000520629284437746
FUSIFORM  left,4729.61545572062,0.356235325336456,0.00103623699396849,0.000709886779077351,0.000504520372487605
PARAHIPPOCAMPAL  left,125.217889258313,0.316635340452194,0.00116218021139503,0.000824845163151622,0.000620202568825334
SUPERIOR OCCIPITAL  left,1492.05412622255,0.437337696552277,0.00100381905212998,0.000624275126028806,0.000397320807678625
INFERIOR OCCIPITAL left,1479.98493207717,0.39674785733223,0.00110111967660487,0.000691601948346943,0.000478367990581319
MIDDLE OCCIPITAL left,5212.38322153581,0.370903015136719,0.0010567712597549,0.000699975760653615,0.000491300423163921
ENTORHINAL AREA left,60.3459707268979,0.318394005298615,0.00080887641524896,0.000626913679298013,0.00043544516665861
SUPERIOR TEMPORAL left,6395.164247783,0.364088624715805,0.00108810409437865,0.000753319123759866,0.000508068827912211
INFERIOR TEMPORAL left,1991.41703398763,0.366142719984055,0.00112592673394829,0.000756555004045367,0.000536080449819565
MIDDLE TEMPORAL left,4860.86794205163,0.366300404071808,0.00111880339682102,0.000751175452023745,0.000521156296599656
LATERAL FRONTO-ORBITAL left,1508.64926817245,0.351346552371979,0.00112373963929713,0.000776708824560046,0.000535814731847495
MIDDLE FRONTO-ORBITAL left,810.144657008604,0.343059301376343,0.00108545052353293,0.000781028007622808,0.00053967343410477
SUPRAMARGINAL left,4261.93418258716,0.385514169931412,0.00108673819340765,0.000702089979313314,0.000486709992401302
RECTUSleft,924.80200138971,0.353563249111176,0.000935243617277592,0.000708080478943884,0.000454452441772446
INSULA left,7730.31885011562,0.156635239720345,0.00120243872515857,0.0010362584143877,0.000908335787244141
AMYGDALA left,2146.80790860939,0.195674762129784,0.00117403361946344,0.000960201490670443,0.000808561744634062
HIPPOCAMPUS left,5029.83666008694,0.170113205909729,0.00137258565519005,0.00114341592416167,0.000997684430330992
CEREBELLUM left,50228.9687345335,0.213597238063812,0.0011398138012737,0.00090997270308435,0.000776680477429181
CorticospinalTract left,1010.79500967554,0.484044015407562,0.00120013544801623,0.000740902323741466,0.000417368777561933
