Row,volume,FA,E1,E2,E3
SUPERIOR PARIETAL left,10817.0152527964,0.447558879852295,0.00106435839552432,0.000650810077786446,0.00039693751023151
CINGULATE  left,7900.79621741911,0.348048239946365,0.000980407116003335,0.00068042182829231,0.000477665307698771
SUPERIOR FRONTAL  left,17756.8018863897,0.398211300373077,0.00111814227420837,0.000743833719752729,0.000473525316920131
MIDDLE FRONTAL  left,13623.1028915972,0.393836200237274,0.00109851302113384,0.000711805827450007,0.000476496788905933
INFERIOR FRONTAL  left,12903.4771906789,0.415178805589676,0.00111309112980962,0.000735870446078479,0.000447999424068257
PRECENTRAL  left,15424.4301177951,0.4379763007164,0.00108880782499909,0.000672911002766341,0.000411801418522373
POSTCENTRAL  left,9264.615155847,0.439956665039062,0.000955272756982595,0.000591398507822305,0.000376280717318878
ANGULAR  left,3044.454223172,0.405135154724121,0.00104413123335689,0.000656023388728499,0.000439317198470235
PRE-CUNEUS left,2629.57567442458,0.366845637559891,0.000897999037988484,0.000594141019973904,0.000425877835368738
CUNEUS left,3895.33241042126,0.404017269611359,0.00103627296630293,0.000634950527455658,0.000446941412519664
LINGUAL  left,5491.48333614771,0.383698582649231,0.00104808085598052,0.00068709923652932,0.000463216885691509
FUSIFORM  left,6413.26803900107,0.35294234752655,0.00106732011772692,0.000744971388485283,0.000510011741425842
PARAHIPPOCAMPAL  left,268.539569734696,0.3478122651577,0.000993691966868937,0.000709247367922217,0.000497059314511716
SUPERIOR OCCIPITAL  left,1864.69049546114,0.453102171421051,0.00103935017250478,0.000618055113591254,0.000386218656785786
INFERIOR OCCIPITAL left,2081.93599007798,0.397353112697601,0.00103788857813925,0.000646997068542987,0.000447195110609755
MIDDLE OCCIPITAL left,6161.32361121627,0.389377653598785,0.00103519402910024,0.000661675061564893,0.000455807894468307
ENTORHINAL AREA left,365.093122897732,0.338561803102493,0.00112479401286691,0.000800820474978536,0.000560907530598342
SUPERIOR TEMPORAL left,9424.53197827328,0.377498537302017,0.00108778884168714,0.000736148154828697,0.000487542245537043
INFERIOR TEMPORAL left,2991.65149878596,0.378863602876663,0.00116731750313193,0.000782414921559393,0.000522782502230257
MIDDLE TEMPORAL left,9490.91254607287,0.38996809720993,0.00113659643102437,0.000740813731681556,0.000500139547511935
LATERAL FRONTO-ORBITAL left,3079.15315633996,0.367966502904892,0.00115305290091783,0.000768439960666001,0.000534429564140737
