Row,volume,FA,E1,E2,E3
SUPERIOR PARIETAL left,6582.23675703639,0.446892380714417,0.00111474411096424,0.000643536215648055,0.000431151827797294
CINGULATE  left,3275.27756120238,0.336944252252579,0.00101793278008699,0.000698001822456717,0.00051405280828476
SUPERIOR FRONTAL  left,10290.4966582043,0.398445814847946,0.00110930448863655,0.000716522801667452,0.000474741740617901
MIDDLE FRONTAL  left,7119.31589650578,0.387002795934677,0.00106845167465508,0.000687356165144593,0.000478218746138737
INFERIOR FRONTAL  left,6144.72846926638,0.41653311252594,0.00110715779010206,0.000705040583852679,0.000451415049610659
PRECENTRAL  left,10261.832322109,0.442960292100906,0.00114378880243748,0.000687804946210235,0.000432347820606083
POSTCENTRAL  left,4703.96841816169,0.43740525841713,0.000961102603469044,0.000607135763857514,0.000385726074455306
ANGULAR  left,1605.20282133548,0.409388661384583,0.00107277545612305,0.000644761661533266,0.000454817782156169
PRE-CUNEUS left,1090.75342088868,0.368244826793671,0.000877183338161558,0.00057216256391257,0.000425412290496752
CUNEUS left,1772.66289010263,0.376383870840073,0.000949106877669692,0.000630034715868533,0.000435085617937148
LINGUAL  left,2794.01844465537,0.378633111715317,0.00105650967452675,0.000679669727105647,0.000483785610413179
FUSIFORM  left,3545.32578020525,0.341926991939545,0.00107707513961941,0.000754798704292625,0.000531330006197095
PARAHIPPOCAMPAL  left,185.563859985211,0.404683023691177,0.00113023607991636,0.000752489839214832,0.000534232996869832
SUPERIOR OCCIPITAL  left,1418.1303120821,0.437689810991287,0.00110143411438912,0.000645373715087771,0.000434275687439367
INFERIOR OCCIPITAL left,1045.49394284351,0.380368232727051,0.00105160125531256,0.00069423217792064,0.000474894332000986
MIDDLE OCCIPITAL left,2700.48219002868,0.355942636728287,0.00100005185231566,0.000681133067701012,0.000480139366118237
ENTORHINAL AREA left,153.88222535359,0.316941976547241,0.000907106848899275,0.000668064516503364,0.000485144410049543
SUPERIOR TEMPORAL left,5207.85727373129,0.364906638860703,0.00108991272281855,0.000742727483157068,0.000507829303387552
INFERIOR TEMPORAL left,2680.86974954244,0.371218830347061,0.00116650178097188,0.000775887514464557,0.000543465605005622
MIDDLE TEMPORAL left,4897.07552448776,0.369195699691772,0.00113663554657251,0.000753043277654797,0.000529159209690988
LATERAL FRONTO-ORBITAL left,1641.41040377162,0.35772117972374,0.0010509907733649,0.000721551943570375,0.000500824709888548
MIDDLE FRONTO-ORBITAL left,859.930082858295,0.353383123874664,0.00109879265073687,0.000770436367020011,0.000535323226358742
SUPRAMARGINAL left,2821.17413148248,0.373963117599487,0.00109994469676167,0.000712434120941907,0.000506359036080539
RECTUSleft,778.463022376983,0.334307014942169,0.000951964757405221,0.000713823013938963,0.000474381260573864
INSULA left,6116.0641331711,0.15239979326725,0.00119396357331425,0.00103329843841493,0.000907189212739468
AMYGDALA left,1665.54879206238,0.191737934947014,0.0010445851366967,0.000857193081174046,0.000725185847841203
HIPPOCAMPUS left,3880.24591773953,0.18619441986084,0.00124288816004992,0.0010115277254954,0.000878267630469054
CEREBELLUM left,43860.9601735776,0.211429759860039,0.00117050972767174,0.000940338824875653,0.000809228979051113
CorticospinalTract left,743.764089209016,0.488231718540192,0.00122265715617687,0.000680932716932148,0.000421242060838267
