 IFG_opercularis_L 	0.078865	-0.097197	-0.41458	-1.1916	-2.12	-2.4613	-2.0243	-1.1124	-0.04729	0.81964	1.4443	2.4891	4.2003	5.2028	3.9421	0.76327	-2.642	-4.6025	-3.8172	-0.36649	3.34	4.182	1.3939	-2.368	-3.6731	-1.9745	0.25212	0.6482	-0.66037	-1.5741	-0.64842	0.88625	0.81824	-0.59406	-1.1081	-0.071743	0.89523	0.56514	-0.50006	-1.2287	-1.2418	-0.78503	-0.50518	-0.9908	-1.8948	-2.0945	-1.1126	-0.034705	-0.30937	-1.4677	-1.5549	-0.13096	1.0546	0.78026	0.27986	1.5212	4.4064	6.914	7.5303	6.4846	4.81	3.1188	1.4454	-0.26618	-1.8994	-3.2022	-3.9113	-4.2065	-4.5749	-4.8668	-4.5207	-3.5781	-2.5099	-1.5913	-0.91247	-0.34223	0.1489	-0.11454	-1.1941	-1.3046	0.90653	4.0177	5.3047	3.8565	1.2788	-0.5104	-1.0221	-0.81582	-0.48606	-0.23344	-0.14577	-0.37454	-0.63001	-0.2795	0.64308	1.4733	1.742	0.96316	-1.1734	-3.3015	-3.4598	-2.031	-0.60345	0.76459	2.3946	3.1899	2.2167	0.63572	0.41651	1.6988	2.6378	2.0086	0.59155	-0.16548	0.10475	0.1254	-0.91216	-1.5253	-0.5061	0.92808	1.219	0.44603	-0.58192	-1.6292	-2.5693	-2.8929	-2.6173	-2.3145	-2.1403	-2.1034	-2.2947	-2.3402	-1.6876	-0.22541	1.7871	3.9717	5.6913	5.8682	3.7726	0.30149	-2.3238	-2.4426	-0.3148	2.2066	3.3025	2.662	1.2484	-0.16234	-1.4283	-2.2439	-2.1997	-1.8857	-2.311	-2.7528	-1.5298	0.90324	2.4161	2.3101	1.4613	0.46763	-0.42921	-0.98825	-1.3298	-1.5343	-1.3064	-0.70404	-0.35285	-0.43271	-0.34829	0.33974	1.4848	2.5312	2.5351	0.78306	-2.1042	-4.288	-4.5263	-3.6416	-3.0631	-2.6785	-2.1953	-2.2674	-2.2207	-0.83514	
 IFG_opercularis_R 	0.25189	0.31774	-0.037096	-1.1158	-2.0694	-1.5431	0.23756	1.5714	1.6008	1.0817	1.0268	1.8627	3.2043	3.7115	2.3617	-0.14616	-2.4082	-3.7717	-3.896	-2.5419	-0.48862	0.78532	0.48461	-0.97388	-2.3252	-2.6265	-2.266	-1.9738	-1.2571	0.86239	3.5022	4.132	2.1235	-0.19278	-0.79141	-0.087658	0.33459	-0.10279	-0.63515	-0.658	-0.34588	-0.013711	0.020494	-0.51015	-1.286	-1.5209	-0.7885	0.41874	1.0593	0.8376	0.57	0.94694	1.7877	2.4502	2.4902	2.1301	1.9249	1.6869	0.62987	-1.0457	-2.1161	-1.9667	-1.2134	-0.89299	-1.3702	-2.0778	-2.2137	-1.5097	-0.42273	0.48958	1.1264	1.5318	1.5485	1.0269	0.15095	-0.5334	-0.65016	-0.63766	-1.1847	-1.8529	-1.3878	0.28862	1.6188	1.3337	-0.15307	-1.4811	-1.6547	-0.63132	0.79188	1.7175	1.8095	1.2838	0.68438	0.43946	0.35951	-0.044634	-0.75006	-1.395	-2.0083	-2.3731	-1.7499	-0.34494	0.79558	1.4996	2.3234	3.0285	2.6039	0.9521	-0.71307	-1.5384	-1.7306	-1.4189	-0.38475	1.0417	2.096	2.3857	2.0627	1.5508	1.0485	0.2706	-0.95395	-2.0933	-2.4184	-2.0433	-1.9477	-2.3223	-2.1187	-1.4849	-1.6392	-2.0941	-1.7531	-0.77339	0.41368	1.4037	1.7702	1.8239	2.2013	2.7757	2.7527	1.6864	0.20844	-0.49583	0.075951	1.2924	2.0798	2.1026	1.8719	1.647	1.139	0.27123	-0.53522	-1.1357	-1.886	-2.5116	-2.128	-0.85341	0.057726	-0.066841	-0.88717	-2.1754	-3.5895	-4.3042	-4.1292	-3.3784	-2.0155	-0.41257	0.48207	0.56656	0.7311	1.388	2.056	2.473	3.0797	3.8912	3.9292	2.5937	0.47097	-1.6315	-3.0982	-3.1758	-1.6826	0.19069	0.76919	-0.22582	
 IFG_orbitalis_L 	0.1898	-1.5987	-2.4141	-2.0528	-1.1385	-0.66104	-1.0865	-1.7697	-1.8641	-1.4727	-0.85194	0.53519	2.5781	3.5124	2.2136	0.00052383	-1.3087	-1.3414	-0.53576	0.49803	0.84881	-0.16224	-1.9968	-3.0021	-2.3148	-1.1004	-0.92727	-1.6766	-1.7787	-0.065366	2.5753	3.616	2.0389	-0.17805	-0.87232	-0.089612	0.77834	0.90211	0.67799	0.73853	0.96214	0.89671	0.47048	-0.18855	-0.963	-1.5886	-1.7321	-1.4172	-1.0316	-0.54418	0.37653	1.2444	1.1961	0.46687	0.19058	0.9395	2.1766	2.9184	2.7458	2.0342	1.0221	-0.35706	-1.6916	-2.3754	-2.3025	-1.8161	-1.3951	-1.292	-1.4143	-1.6339	-1.8615	-1.7401	-0.85657	0.60419	2.0073	2.9268	2.9547	1.5417	-0.60916	-1.24	0.51988	2.5046	2.2992	0.30703	-1.124	-0.78703	0.41123	0.97678	0.34796	-0.7856	-1.3958	-1.1702	-0.5033	0.034309	0.17139	0.10821	-0.14901	-1.0862	-2.5699	-3.3702	-2.8315	-1.8728	-1.1741	-0.19755	1.1063	1.6326	0.76219	-0.46964	-0.38143	1.4712	3.635	4.1987	3.0585	1.8756	1.5757	1.2821	0.14213	-1.1232	-1.3815	-0.83187	-0.44784	-0.53639	-0.98108	-1.7309	-2.0838	-0.91254	1.2954	2.0451	0.26174	-1.9513	-2.7294	-2.558	-2.2736	-1.7034	-0.43687	1.4039	3.1284	3.6986	2.5046	0.26331	-1.4199	-1.3878	0.3473	2.6385	3.8012	2.9778	0.96982	-0.68445	-0.99183	-0.0033064	1.245	1.3685	-0.20166	-2.3799	-3.3667	-2.7137	-1.484	-0.36745	0.50147	0.22587	-1.5187	-3.1548	-3.4805	-2.9754	-2.3199	-1.6372	-0.89381	-0.050673	0.98818	2.0573	2.5851	2.3781	2.093	2.2411	2.3835	1.8703	0.8503	0.039382	-0.24135	-0.073808	0.3917	0.69654	0.48221	-0.051238	
 IFG_orbitalis_R 	0.19437	-0.8506	-1.0594	-0.50995	0.2332	0.5513	0.23853	-0.19832	-0.29316	-0.15595	0.1797	1.1319	2.5342	3.0636	1.7304	-0.81513	-3.0106	-3.5697	-2.1104	0.41105	2.1548	1.8872	0.08113	-1.5097	-1.6993	-1.0537	-0.67233	-0.60299	-0.14498	0.91243	1.6639	1.0353	-0.44352	-1.1221	-0.44101	0.76114	1.463	1.2324	0.38499	-0.43294	-0.82024	-0.85821	-0.96646	-1.3437	-1.6514	-1.5452	-1.1227	-0.68538	-0.51162	-0.52446	-0.05767	1.2036	2.4466	2.6252	1.6713	0.7044	0.91417	1.9139	2.078	0.76951	-1.0086	-2.0354	-1.923	-1.0806	-0.26324	-0.031396	-0.26238	-0.37889	-0.20542	-0.12491	-0.39478	-0.56435	0.16406	1.7727	3.0834	2.8597	0.91271	-1.8454	-3.8113	-3.5474	-1.2563	1.1186	1.8085	0.71497	-0.86983	-1.5444	-0.87087	0.44519	1.2417	0.91511	-0.17454	-1.088	-0.93221	0.35454	1.7715	2.2699	1.6056	0.094247	-1.6153	-2.6315	-2.5833	-1.8388	-0.5744	1.1114	2.2396	1.758	0.10697	-1.1737	-1.0472	0.17965	1.1554	0.93217	0.12548	-0.028968	0.71774	1.3993	1.0757	0.1545	-0.26735	-0.11259	-0.20472	-0.83261	-1.3514	-1.0819	-0.24695	0.2403	-0.043489	-0.61868	-0.9586	-1.026	-1.0625	-1.3048	-1.511	-0.96363	0.56775	2.3968	3.4675	2.9314	0.89261	-1.2934	-2.0753	-0.86439	1.5748	3.517	3.6768	2.361	0.92914	0.373	0.63921	1.1027	1.2312	0.53208	-1.1825	-2.9903	-3.6417	-3.0864	-2.0594	-0.93846	-0.15474	-0.64414	-2.3174	-3.5809	-3.5513	-2.7275	-1.6476	-0.57975	0.25218	0.92269	1.6777	2.2831	2.203	1.6726	1.6637	2.4524	3.1104	2.7601	1.4703	-0.22088	-1.6847	-2.3179	-2.17	-1.8059	-1.1933	-0.032227	
 IFG_triangularis_L 	0.035964	-0.11724	-0.095223	-0.26026	-0.77907	-1.4984	-2.1334	-1.9527	-0.36588	1.9134	3.3845	3.5844	3.2522	2.6578	1.3965	-0.26531	-1.6851	-2.6212	-2.4523	-0.56855	1.8714	2.5146	0.34301	-2.9365	-4.1748	-2.1228	1.1431	2.6266	1.1918	-1.6394	-3.1071	-2.3155	-0.92878	-0.1214	0.61706	1.3861	1.2482	0.027823	-0.94038	-0.57234	0.44704	0.8348	0.37849	-0.36214	-0.92657	-1.0306	-0.58773	-0.20161	-0.76564	-1.7415	-1.4084	0.23803	1.0381	0.0362	-0.96125	0.0389	2.9074	5.8382	7.1322	6.809	6.1007	5.2807	3.3853	0.15254	-3.0807	-4.7154	-4.4425	-3.4323	-3.0791	-3.5552	-4.1252	-4.301	-3.9278	-3.0516	-2.04	-1.1426	-0.60609	-1.2954	-3.1183	-3.5647	-0.67012	3.7443	6.004	4.8269	2.3192	0.99187	1.1699	1.6513	1.6211	1.3152	1.0163	0.40501	-0.41111	-0.65962	-0.17545	0.53422	1.1526	1.1506	-0.30821	-2.6308	-4.0006	-4.0033	-3.3819	-2.0216	0.34755	2.4405	2.5332	1.4485	1.9814	4.3773	5.4305	3.4302	0.58271	-0.56915	-0.23886	-0.39903	-1.6381	-2.2661	-1.3633	-0.14031	0.40702	0.58301	0.72598	0.41303	-0.82145	-2.7574	-4.6733	-5.4694	-4.5989	-3.1782	-2.3921	-1.8989	-0.8368	1.1266	3.5819	5.629	6.6325	6.2865	4.3037	1.0954	-1.7567	-2.523	-0.76693	2.1184	3.8528	3.1506	0.64251	-2.0535	-3.6518	-3.5259	-1.8338	-0.1446	-0.42712	-2.2983	-3.1822	-1.8817	0.078433	1.1546	1.4745	1.2188	0.20088	-0.93484	-1.4487	-1.4316	-1.1692	-0.75041	-0.27399	0.28771	1.093	1.8919	2.2021	2.1219	2.0622	1.7531	0.54234	-1.3482	-2.9843	-3.9749	-4.3606	-3.792	-2.3274	-1.0818	-0.68678	-0.65962	
 IFG_triangularis_R 	0.09996	-1.095	-1.8227	-2.0025	-1.7178	-1.0919	-0.38779	0.10212	0.26723	0.25814	0.4156	1.0491	1.9381	2.1127	0.9287	-0.8353	-1.9103	-1.9193	-1.1266	0.16718	1.4555	1.948	1.1105	-0.59903	-1.7552	-1.4243	-0.38928	-0.13359	-0.98806	-1.7678	-1.3109	-0.26899	-0.10007	-0.61392	-0.53443	0.34858	1.072	1.0619	0.87231	0.84475	0.43083	-0.41282	-1.0071	-1.136	-1.0905	-1.0294	-0.80723	-0.23577	0.56464	1.2604	1.6042	1.5106	1.1955	1.0701	1.2701	1.6554	1.9559	1.719	0.86968	0.019897	-0.43434	-0.67691	-0.81758	-0.80664	-0.70608	-0.59091	-0.49637	-0.50775	-0.59629	-0.49044	-0.075744	0.37664	0.58937	0.46121	-0.071227	-0.81165	-1.3282	-1.7108	-2.2381	-2.3814	-1.6112	-0.3661	0.51281	0.52064	-0.20112	-0.99771	-1.152	-0.34099	1.0328	2.1164	2.3066	1.733	1.1905	1.2421	1.469	1.1691	0.40752	-0.38762	-1.2743	-2.2205	-2.6731	-2.3562	-1.3486	0.22799	1.9024	2.9359	2.8544	1.9085	0.89602	0.15526	-0.4758	-0.47133	0.7704	2.1734	1.9764	0.15032	-1.5357	-1.694	-0.81191	-0.26063	-0.56557	-1.0948	-1.0541	-0.63208	-0.88694	-2.2948	-3.7981	-3.8583	-2.3383	-0.55124	0.308	0.20321	0.14697	1.0306	2.5222	3.5624	3.6058	2.884	1.8038	0.61633	-0.32129	-0.44549	0.51419	2.049	3.0264	2.5914	1.0428	-0.34384	-0.65656	-0.37539	-0.49335	-1.3343	-2.6198	-3.6288	-3.5816	-2.5572	-1.3939	-0.46376	0.35523	0.66892	0.25981	-0.20194	-0.42114	-0.70959	-0.90759	-0.69341	-0.3427	-0.22403	-0.24281	-0.12865	0.28898	1.1045	2.2009	2.9123	2.3978	0.78358	-0.89231	-2.0566	-2.7714	-2.7958	-1.9106	-0.75617	-0.1903	-0.262	
 LFOG_L 	0.05509	-1.1808	-1.8729	-1.6342	-0.68488	0.043209	-0.15115	-0.93434	-1.5715	-1.7222	-1.3081	-0.49762	0.11549	0.13884	-0.00079557	0.29484	0.86939	1.0614	0.64092	-0.032835	-0.70187	-1.3389	-1.6769	-1.327	-0.33681	0.69144	1.1279	0.86717	0.41072	0.57166	1.4961	2.1636	1.9995	1.6352	1.3457	0.82343	0.13651	-0.49649	-1.0528	-1.4439	-1.5453	-1.4531	-1.2083	-0.59434	0.19807	0.52326	0.22462	-0.43201	-1.3214	-2.0153	-1.7871	-0.78565	-0.03388	0.14904	0.4451	1.1698	1.846	1.9528	1.3838	0.52547	-0.057693	-0.18582	-0.16154	-0.24166	-0.28595	-0.28288	-0.561	-1.0613	-1.2563	-0.99235	-0.65238	-0.3994	0.011757	0.665	1.3909	1.9657	1.8828	0.68516	-0.93117	-1.3684	-0.056934	1.7089	2.159	0.87382	-0.76601	-1.148	-0.26482	0.58387	0.39745	-0.53125	-1.079	-0.87922	-0.66962	-0.84097	-0.79444	-0.01948	0.9189	1.0246	0.25474	-0.53009	-0.88292	-1.0216	-0.92277	-0.3987	0.16079	0.1306	-0.40547	-0.61097	0.028153	0.93936	1.1113	0.3472	-0.44251	-0.32758	0.50754	1.0598	0.84791	0.31917	-0.041741	-0.16355	-0.10137	0.064991	0.17333	0.1989	0.40505	0.78467	0.7426	-0.022462	-0.91515	-1.259	-1.0907	-0.83317	-0.6652	-0.34931	0.42497	1.4984	2.0854	1.5002	0.049228	-1.3078	-1.8337	-1.2773	0.010662	1.1071	1.1744	0.30082	-0.59797	-0.77982	-0.18546	0.72315	1.2019	0.62856	-0.83476	-1.9204	-1.3698	0.49348	2.021	2.0472	1.0249	0.016822	-0.76899	-1.527	-2.0503	-2.0721	-1.6059	-0.8667	-0.1094	0.46522	0.68716	0.52005	0.22334	0.11328	0.24463	0.47794	0.5721	0.43051	0.39596	0.71276	0.98322	0.86405	0.78028	1.0986	1.0889	0.12255	
 LFOG_R 	-0.0063865	-1.457	-2.2969	-2.2449	-1.4045	-0.37886	0.061215	-0.14536	-0.3936	-0.37433	-0.24157	0.0511	0.67953	1.2288	1.0065	0.068738	-0.79287	-0.91899	-0.31746	0.42823	0.71669	0.42033	-0.10016	-0.29884	0.05558	0.5726	0.61733	0.010083	-0.62078	-0.30118	0.74483	0.84678	-0.32165	-1.0051	-0.46755	0.22205	0.32253	0.12319	-0.013103	-0.1808	-0.4947	-0.67485	-0.36287	0.23734	0.39862	-0.13057	-0.65819	-0.63492	-0.46951	-0.60106	-0.61313	0.014901	0.93268	1.3368	1.0504	0.71451	0.80493	0.81311	-0.0083662	-1.3339	-2.1594	-2.0631	-1.2511	-0.25444	0.29341	0.35699	0.48781	0.97019	1.5534	1.8987	1.8597	1.5069	1.1334	1.0652	1.4198	1.8702	1.5401	-0.23261	-2.6817	-3.9771	-3.3085	-1.6975	-0.58336	-0.55485	-1.2005	-1.6058	-1.232	-0.31645	0.58411	1.107	1.1439	0.8757	0.76355	0.95321	1.093	0.99394	0.63008	-0.13807	-1.0565	-1.4664	-1.3024	-1.083	-0.74167	0.10305	0.97059	0.97467	0.14966	-0.42692	0.042492	1.0715	1.5813	1.2064	0.59942	0.54579	0.95593	1.0159	0.42864	-0.15179	-0.24294	-0.21771	-0.53594	-0.99299	-1.104	-0.85938	-0.72601	-1.0722	-1.6459	-1.6946	-1.005	-0.36366	-0.34862	-0.48811	-0.17376	0.4622	0.89394	0.97156	0.9925	1.0707	0.9927	0.64524	0.25003	0.25538	0.87519	1.6268	1.7243	1.1076	0.47907	0.31851	0.49346	0.65314	0.56045	0.072599	-0.81831	-1.759	-2.2423	-2.1126	-1.5042	-0.52504	0.33507	0.16829	-0.96717	-1.8319	-1.7918	-1.3995	-1.2167	-1.1106	-0.69191	0.043545	0.71265	1.0136	1.0027	1.0246	1.3894	1.9885	2.3324	1.9732	0.86178	-0.54974	-1.5018	-1.4967	-0.88436	-0.42351	-0.24758	-0.040288	
 MFOG_L 	0.094861	-0.31047	-1.1089	-1.6151	-1.1648	-0.2818	0.074138	-0.24276	-0.64306	-0.73187	-0.54058	-0.28857	-0.30603	-0.58774	-0.67685	-0.40162	-0.041562	0.29558	0.70058	0.95367	0.71448	0.065028	-0.59366	-0.86689	-0.62386	-0.24436	-0.12461	0.016732	0.54617	1.044	0.85786	0.17105	-0.11266	0.30439	0.59602	0.24602	-0.10309	0.095722	0.48581	0.60565	0.4278	0.14944	0.037171	0.21251	0.49603	0.65247	0.61614	0.30494	-0.53513	-1.7151	-2.3673	-2.1122	-1.4513	-0.82782	-0.35215	-0.052218	0.09819	0.043683	-0.32031	-0.75805	-0.77339	-0.21608	0.48912	0.76948	0.58899	0.49014	0.77541	1.0591	0.88162	0.44139	0.34359	0.8266	1.5749	2.1185	2.2313	1.9654	1.2777	-0.045108	-1.682	-2.5757	-2.0308	-0.57354	0.47825	0.18315	-1.1715	-2.3969	-2.5227	-1.6819	-0.77961	-0.18362	0.37667	0.7837	0.72716	0.47052	0.49485	0.83089	1.0511	0.86823	0.56551	0.35208	-0.16794	-1.0986	-1.5699	-0.84541	0.41561	0.88124	0.3758	0.044098	0.48527	0.95103	0.62287	-0.34034	-0.99913	-0.60509	0.62115	1.6877	1.8179	1.2293	0.52567	-0.15872	-0.79838	-1.1786	-1.2574	-1.1341	-0.76831	-0.22101	0.054082	-0.32013	-1.0899	-1.6312	-1.4227	-0.42399	0.64089	0.97883	0.71034	0.43513	0.19555	-0.28587	-0.79337	-0.86367	-0.34469	0.5816	1.4982	1.9766	1.8228	1.218	0.61854	0.3529	0.49754	0.88803	1.0728	0.68437	-0.13745	-0.83255	-0.93614	-0.62574	-0.48489	-0.61824	-0.64754	-0.56369	-0.72777	-1.0917	-1.2589	-1.162	-0.95249	-0.62609	-0.27029	-0.1345	-0.32738	-0.70959	-0.85034	-0.30357	0.74266	1.4646	1.3828	0.97697	0.82392	0.68069	0.10685	-0.54114	-0.31588	0.87984	1.3976	0.14418	
 MFOG_R 	-0.027092	-1.0536	-1.7308	-1.9304	-1.7181	-1.347	-1.1232	-0.94918	-0.42915	0.33482	0.7255	0.49134	-0.031324	-0.52106	-0.87617	-0.98427	-0.78147	-0.33795	0.25533	0.84922	1.2151	1.1792	0.71213	0.15747	0.1711	0.84249	1.3851	1.2792	0.99881	1.0801	1.1325	0.53928	-0.21255	-0.18884	0.29813	0.26043	-0.32437	-0.78126	-0.88046	-0.85163	-0.76907	-0.5525	-0.42275	-0.69381	-1.0857	-0.99994	-0.42348	-0.068794	-0.65555	-1.8063	-2.11	-1.0332	0.28976	0.7468	0.56692	0.56466	0.91596	1.1189	0.69667	-0.25229	-1.0719	-1.2278	-0.8222	-0.28959	0.17815	0.68261	1.2032	1.4684	1.4192	1.4922	2.0681	2.8313	3.0588	2.4682	1.4982	0.75573	0.18179	-0.96125	-2.7291	-3.9226	-3.6977	-2.5842	-1.5521	-1.1681	-1.4323	-1.7635	-1.3945	-0.18586	1.0351	1.3428	0.76727	0.18197	0.22898	0.67759	1.0699	1.3175	1.3031	0.79475	0.066728	-0.3274	-0.59386	-1.2605	-1.7464	-1.011	0.56012	1.4727	1.2167	0.81808	1.1548	1.7228	1.5867	0.83475	0.23335	0.017263	-0.024148	-0.017728	-0.084402	-0.23041	-0.36342	-0.55175	-0.82744	-1.0712	-1.1437	-0.93439	-0.53107	-0.29342	-0.53023	-0.98483	-1.1347	-1.075	-1.1079	-0.99924	-0.52647	0.085388	0.49551	0.56722	0.41872	0.21273	0.06881	0.14785	0.5231	1.0306	1.3782	1.3915	1.1494	0.93759	1.0478	1.4285	1.7231	1.7646	1.6131	1.0493	-0.2793	-1.829	-2.2919	-1.3207	-0.057488	0.35429	-0.16879	-1.1323	-2.0359	-2.433	-2.148	-1.4566	-0.8038	-0.38729	-0.15558	-0.080865	-0.055939	0.19872	0.67805	0.99348	0.93255	0.67532	0.57057	0.77832	0.94746	0.55303	-0.37095	-1.1175	-0.87446	0.29702	0.91897	0.031528	
 RG_L 	-0.06678	-0.91029	-1.1938	-0.75409	-0.053981	0.08826	-0.67125	-1.7872	-2.4658	-2.4362	-1.9294	-1.2886	-0.86322	-0.89888	-1.2578	-1.4512	-0.97337	0.41467	2.403	3.9306	3.8097	2.0988	0.2239	-0.60847	-0.40514	0.10056	0.34121	0.35732	0.57052	1.334	2.1474	1.5444	-0.52801	-1.8354	-1.1632	0.29953	1.3594	1.771	1.2458	-0.077868	-0.94161	-0.56414	0.2718	0.59637	0.32743	-0.27542	-1.1272	-2.0721	-2.8389	-3.1274	-2.5753	-1.3642	-0.31877	0.15082	0.34795	0.51206	0.44477	-0.099096	-0.9926	-1.8217	-2.3002	-2.2301	-1.3189	0.25308	1.6882	2.3922	2.3437	1.9204	1.6761	1.9281	2.5755	3.2888	3.6766	3.5004	2.8806	2.1972	1.5142	0.25837	-1.7375	-3.3833	-3.5466	-2.4738	-1.4497	-1.5007	-2.5707	-3.622	-3.4931	-2.1473	-0.69504	0.15546	0.58472	0.85708	1.1475	1.5809	2.0217	2.1269	1.4785	0.074442	-1.1409	-1.2946	-0.9656	-1.1739	-1.5362	-0.97311	0.24023	0.78113	0.47449	0.42059	0.97372	1.3946	1.3463	1.2688	1.4035	1.391	0.95509	0.3208	-0.12808	-0.12422	0.29203	0.61572	0.30149	-0.51377	-1.1582	-1.3604	-1.3888	-1.4067	-1.358	-1.2585	-1.3261	-1.6873	-1.7714	-0.91556	0.33625	0.99319	1.0852	1.0342	0.58588	-0.5374	-1.6857	-1.8001	-0.55254	1.356	2.8928	3.4096	2.8118	1.6666	0.8825	0.87843	1.4539	2.1828	2.5232	1.7839	-0.38716	-3.0459	-4.5059	-4.1674	-2.7381	-1.1408	0.065579	0.70623	0.80139	0.51508	0.1841	0.0052712	-0.13756	-0.23056	-0.06761	0.03111	-0.57614	-1.6087	-1.9663	-1.1783	0.10419	0.94523	1.0552	0.91827	1.0089	1.0884	0.70083	0.13377	0.25062	1.1581	1.4726	0.2819	
 RG_R 	0.0021084	-1.5297	-2.447	-2.2361	-1.0393	0.086368	0.14499	-0.71119	-1.5132	-1.5985	-1.0448	-0.36334	-0.055938	-0.21848	-0.65039	-1.1598	-1.3628	-0.68573	0.98693	2.7944	3.3799	2.2579	0.41251	-0.74326	-0.63898	0.24423	1.0699	1.4022	1.4823	1.9224	2.4725	1.6054	-0.91765	-2.7998	-2.4318	-0.79616	0.61339	1.252	0.97703	0.058082	-0.57583	-0.35699	0.28545	0.69081	0.58528	-0.053893	-1.1218	-2.2714	-3.0886	-3.2636	-2.5423	-1.1996	-0.065196	0.52306	0.89499	1.0994	0.71098	-0.38349	-1.6668	-2.5505	-2.7911	-2.2554	-0.8655	0.93813	2.3083	2.7683	2.5699	2.3002	2.2538	2.3356	2.4912	2.7945	2.9967	2.6305	1.8263	1.215	0.73678	-0.44603	-2.3516	-3.6877	-3.5196	-2.2862	-1.1442	-1.0455	-2.0257	-3.046	-2.8595	-1.3809	0.25311	1.2095	1.5278	1.4293	1.2095	1.2058	1.3439	1.2979	0.86749	0.00057109	-0.97371	-1.4617	-1.4158	-1.3076	-1.162	-0.60165	0.15759	0.41112	0.13807	0.14509	0.86376	1.7657	2.1794	2.0553	1.6154	0.82838	-0.18346	-0.84401	-0.83066	-0.35999	0.27282	0.68901	0.5219	-0.066578	-0.62815	-1.0361	-1.4068	-1.7509	-1.8512	-1.4245	-0.77072	-0.72257	-1.177	-1.0795	-0.24526	0.56205	0.99797	1.2397	1.1408	0.32854	-0.84369	-1.3446	-0.63088	0.81227	2.1529	2.8759	2.8396	2.2895	1.6075	1.061	0.99261	1.4746	1.8027	1.0001	-1.141	-3.457	-4.3636	-3.632	-2.3519	-1.2887	-0.30943	0.62935	1.0659	0.86461	0.45724	0.1105	-0.22544	-0.45106	-0.41999	-0.30178	-0.33804	-0.42467	-0.33171	-0.093665	0.17611	0.3766	0.32574	0.18152	0.46313	1.0808	1.1569	0.38073	-0.35451	-0.27218	0.13452	0.16048	
 PoCG_L 	-0.028753	-0.48333	-0.49514	-0.054163	0.64798	1.2334	1.11	0.15628	-0.87023	-1.1773	-0.80755	-0.21403	0.37424	0.72939	0.55257	0.029103	-0.18436	0.23433	1.0482	1.8557	2.0522	1.0557	-0.81149	-2.3081	-2.5018	-1.6629	-0.71848	-0.2675	-0.50186	-1.3571	-2.0895	-1.6578	-0.30182	0.6215	0.65445	0.38543	0.12367	-0.23615	-0.70347	-1.0087	-0.81503	-0.086784	0.94171	1.8836	2.2208	1.757	1.065	0.95551	1.397	1.4579	0.4332	-1.2933	-2.4988	-2.2357	-0.69217	1.1441	2.3536	2.4383	1.4252	0.033027	-0.83886	-0.98162	-0.89526	-1.0009	-1.1277	-0.87955	-0.071971	1.1147	2.0288	2.0807	1.3367	0.1864	-1.0169	-1.8981	-2.1721	-1.6764	-0.64374	-0.023249	-0.1946	-0.13909	0.62718	1.092	0.55599	-0.47174	-1.3236	-1.7539	-1.5558	-0.701	0.26389	0.85667	1.1294	1.1101	0.81888	0.63491	0.73788	0.77911	0.62068	0.64355	0.80456	0.3977	-0.68707	-1.6852	-2.0298	-1.8473	-1.5841	-1.3458	-0.76359	0.32441	1.5089	2.2158	2.1618	1.5682	0.86316	0.16904	-0.56018	-1.1298	-1.0947	-0.2325	0.98368	1.7122	1.5962	1.0562	0.58843	0.069951	-0.77181	-1.6262	-2.0062	-1.9009	-1.5927	-1.3567	-1.3473	-1.3109	-0.7235	0.42726	1.4812	1.9114	1.6652	0.74294	-0.62601	-1.4497	-0.59711	1.9033	4.5435	5.3925	3.6753	0.52971	-2.0891	-3.2132	-3.1346	-2.451	-1.4874	-0.53903	-0.11807	-0.28265	-0.39417	-0.24992	-0.34925	-0.58373	-0.12145	1.0555	1.8064	1.2739	-0.013074	-0.83826	-0.6991	0.00076946	0.60114	0.66053	0.16158	-0.49152	-0.63866	0.022474	0.79228	0.58239	-0.69076	-1.9453	-2.3515	-2.2699	-2.2924	-2.1866	-1.4908	-0.50632	-0.05881	-0.36278	
