 SFG_L 	536.1231	532.3423	529.7154	525.6308	533	536.4846	533.2269	531.3923	527.7538	526.9808	533.0385	531.9115	529.0462	526.4846	523.4192	523.9231	527.7962	531.4192	534.4038	535.5692	532.2962	532.0077	531.3077	533.1	534.8962	539.3692	534.5731	535.9538	537.9962	536.25	533.5231	533.35	525.8654	530.2808	536.0192	527.9462	527.0038	526.2885	522.9654	527.4308	534.6038	535.15	538.7346	538.6615	531.5346	527.0885	519.1769	517.1038	519.8	519.2885	518.5538	521.1308	520.9308	527.9308	532.2538	531.0577	527.6885	525.4808	521.8115	527.5962	531.0423	530.7885	526.4885	525.2846	527.8462	531.1308	534.8577	533.1654	532.6731	535.4308	536.2192	537.1654	538.8308	533.8615	539.0692	542.9462	538.1577	534.1769	529.6808	529.7077	526.7423	526.7115	523.5846	520.5769	519.7423	521.4385	522.8154	527.2615	534.1923	531.8692	534.45	532.7769	532.9346	535.2462	537.7385	533.9192	533.6385	527.3654	527.3	531.3808	530.7654	533.6538	540.3538	537.2923	534.8731	533.2538	526.3269	525.5654	527.7231	529.1885	532.8962	532.7346	532.8577	538.9077	541.2808	534.6231	530.1154	523.0577	517.0538	519.1154	519.4154	524.4231	525.3269	523.4538	522.9538	524.4346	526.3692	533.8423	534.1192	530.1385	526.8808	525.5538	527.8231	527.4654	528.1308	532.0346	529.4231	537.8577	541.8808	534.0538	527.5538	524.8462	522.8192	530.0692	534.7231	533.9692	535.1769	532.6231	533.9538	533.6115	535.3962	538.3692	537.4769	533.8962	537.3846	544.6692	541.1269	536.5192	530.9808	529.9423	527.5808	526.0538	526.7038	520.8154	521.0577	522.9423	523.0962	525.7385	531.8269	532.2115	534.3538	535.6846	534.7615	535.9923	538.3308	537.5731	537.4423	537.6654	534.9038	537.5769	539.8808	536.8269	538.5269	539.4115	535.1654	537.05	538.9462	535.6808	534.7577	534.5231	535.8769	540.8154	540.5346	535.3231	527.4654	521.9115	520.1962	517.5885	516.7308	520.9423	518.0769	523.7154	529.4385	530.0615	532.6192	530.9769	532.8654	536.3692	534.2231	534.5577	
 SFG_R 	511.0924	509.4496	506.3739	503.5672	510.6429	513.1765	508.7227	507.3277	502.8613	505.9958	509.5798	506.1933	505.9496	503.3361	502.7479	503.3445	508.6303	510.2941	511.5168	514.0798	511.563	510.9118	512.0672	511.5	513.7227	517.1429	513.3782	514.8361	515.3277	511.9622	509.6723	511.0798	503.8824	507.8487	510.7059	505.3025	505.5294	505.7479	503.7269	505.0798	512.042	513.1765	514.4706	514.8824	510.0924	503.5294	495.3067	496.4622	498.916	497.7731	498.2773	500.7437	500.4538	507.3487	510.1555	508.2815	505.8655	503.4286	500.8235	507.2731	509.9454	508.1176	505.0336	504.4832	506.7605	509.1471	511.979	510.8193	511.1639	513.0504	513.5924	515.0588	514.584	512.3655	515.3025	518.0672	513.9958	509.7605	506.0042	505.8866	503.5588	504.8067	501.7563	499.3908	500.916	502.395	503.7647	507.3571	511.1261	511.5042	511.5084	509.3445	512.1134	513.5504	513.7101	511.0084	509.1891	504.2815	505.7647	508.0588	508.9202	511.6891	516.0798	515.2311	513.3235	511.4958	506.1471	507.021	507.5546	509.0924	512.563	511.8908	511.6176	516.5966	516.584	508.8487	504.9538	498.6765	496.2857	495.9412	497.6513	503.7563	502.3782	501.5084	501.8908	501.895	506.0798	509.8655	509.3992	507.2395	504.2185	503.3235	505.5882	506.2563	508.2395	509.7521	508.8697	516.0042	517.1387	511.6807	507.8824	504.4916	504.7521	509.958	512.6387	511.8403	511.5252	510.2521	511.042	509.8655	513.0168	515.5252	513.7605	512.5504	515.3361	520.1555	516.6134	511.3109	509.2815	508.479	504.6092	505.7479	505.0882	499.9874	502.1471	502.0294	500.8487	504.3655	510.7689	510.8109	514.1471	515.4286	515.1303	515.5084	516.7605	517.7227	516.7857	515.7353	514.7773	516.6429	515.4664	513.2605	513.6975	512.5462	510.9496	514.1639	514.3782	512.5966	512.7773	511.2311	513.7395	516.2227	515.3235	510.0966	502.0252	499.5462	499.2227	496.5336	497.6975	498.5966	497.479	504.3571	508.2353	509.6891	510.0588	508.084	510.9076	512.7773	511.1807	513.1261	
 SFG_PFC_L 	534.99	531.1395	528.3056	528.1329	536.3854	535.2159	533.1296	531.3654	531.3588	532.3355	536.6744	534.3754	533.299	531.485	529.6777	531.6113	534.0233	536.8538	538.4784	537.4917	535.711	534.0764	534.4053	533.6545	536.0465	538.0332	535.289	534.9535	536.113	533.9834	532.4385	529.2492	526.5415	532.1927	533.9934	530.7807	529.8505	527.0565	528.6478	530.5781	543.196	536.6578	537.5116	537.5482	531.6944	530.8804	525.1595	528.0166	528.9568	526.6877	527.0864	526.2392	528.01	532.8173	535.6379	533.9402	530.5482	529.2757	527.9867	533.8306	532.6944	531.7076	528.0432	529.2924	529.196	532.7774	533.8007	533.1694	534.1561	533.3555	532.4086	533.907	531.8904	529.9435	533.0233	533.7409	533.2724	529.814	528.8272	531.2392	529.5216	533.8206	530.103	527.9402	527.2525	528.4452	529.7176	532.7774	534.206	532.4817	532.608	530.9734	529.495	534.9103	532.9435	530.9336	529.5748	526.9203	528.608	530.3455	529.9834	533.9834	535.9203	534.4419	532.2292	529.4884	526.6944	527.9734	527.814	529.515	531.7575	529.6379	529.804	535.7907	534.5847	531.3322	529.01	525.8073	524.2724	522.0831	523.5648	527.7841	525.6578	525.3821	524.0133	523.1595	528.0498	529.9037	530.7143	528.5947	526.2392	525.7076	527.5216	528.2558	529.2027	527.4751	525.9801	531.8904	530.6478	525.9037	525.5282	520.9336	524.0731	527.6312	529.2193	530.0432	528.7674	528.8704	530.0365	528.9369	531.1694	534.4817	532.0797	528.5681	532.8106	534.7442	532.6279	529.0033	529.2857	529.4385	525.4419	528.4585	527.1927	525.8472	525.495	524.8439	524.1993	527.6711	531.0199	531.2159	531.4684	531.2259	527.7375	528.5515	529.4817	529.5814	529.8206	528.7409	529.4983	531.9701	531.4751	531.0066	533.4817	531.7874	531.495	533.9767	531.9734	530.309	530.6777	528.4884	529.7342	531.6047	532.4817	530.0066	525.2625	526.8571	526.588	523.9003	524.7641	523.6777	523.588	527.5681	529.3123	530.9136	531.0532	528.8804	531.7475	531.5947	531.1262	531.7575	
 SFG_PFC_R 	520.5584	515.5714	511	507.9913	517.4329	518.1255	513.4719	512.0952	510.6104	514.0519	519.2424	515.4935	515.4502	512.2727	509.5238	509.9913	514.8442	517.7965	519.355	520.2597	519.9177	516.4675	517.0996	515.5931	517.5714	520.2987	517.5628	518.1558	521.0216	519.4762	517.8052	514.6277	508.684	514.7706	519.0736	514.1299	511.8355	507.3983	506.5238	508.632	528.9827	521.0043	521.1732	523.3939	516.4286	511.0952	503.4372	506.1558	508.0693	506.9567	505.6017	505.9091	506.4372	511.5238	517.2338	517.5887	512.1429	510.5411	508.7186	515.3203	515.8355	513.8658	508.7056	509.2251	509.8701	513.1515	514.4069	513.5758	514.1255	516.2771	514.8139	516.5887	516.4545	514	518.2684	520.3896	517.8225	515.1861	511.2251	513.5195	511.5887	514.5498	511.2857	509.0823	507.1515	507.1429	508.1212	511.6926	515.632	513.0216	514.1385	514.2035	511.671	516.368	516.7792	514.8312	512.9351	508.8701	510.2684	512.5065	511.4026	512.0693	517.5628	516.381	515.0216	513.7186	509.3247	511.9004	511.5844	512.5411	514.5758	515.5152	513.7532	518.1991	518.3853	513.5152	512.0563	505.3117	503.7359	503.3377	503.5887	509.6104	506.3247	504.6017	502.8788	503.8398	507.3117	513.9437	514.2294	512.7835	509.9654	507.0823	509.2684	507.7143	510.329	509.6147	506.2597	513.9307	515.7576	508.9004	508.4589	505.381	506.1905	512.2727	512.2771	511.7749	510.8182	509.4719	511.4069	510.013	512.4675	514.6147	513.9567	509.3377	514.6364	520.0216	517.619	514.1645	512.0823	511.9827	509.013	510.8398	510.2944	506.0433	506.4156	505.5541	504.5238	507.7662	511.7273	512.329	512.0996	513.5108	511.7922	511.1645	513.342	511.3766	511.9957	510.4675	509.381	511.4675	510.8615	507.961	510.3247	511.5584	509.9177	512.5368	513.2338	511.2554	509.71	508.4459	509.8918	513.9221	516.0649	515.4935	507.2554	506.355	504.039	499.645	500.5584	501.1169	499.1342	504.7792	506.7186	508.1948	509.6277	507.1342	511.0216	511.7619	510.8398	510.8571	
 SFG_pole_L 	453.381	448.6984	450.0635	446.9365	455.7778	455.4127	450.7302	447.3175	448.6349	451.3651	454.7937	454.8413	451.127	449.0952	447.4603	446.4444	447.6349	452.7619	451	451	448.8095	447.7302	448.5397	448.381	450.0952	451.5873	448.4603	450.1746	451.0794	447.7619	445.6825	443.873	442.3968	448.9841	450.5079	446.5556	446.1429	445.0952	444.3968	446.1905	470.5238	461.0476	460.6508	461.6032	454.4444	450.3016	447	449	449.9365	446.127	445.3968	443.9048	446.6984	450.8413	455.6984	455.5238	450.4286	448.5714	449.6508	452.381	451.5556	453.6667	446.4444	445.381	446.7143	447.6825	450.0317	447.5079	449.3968	449.9683	450.4762	452.0794	451.8413	449.2381	453.7143	454.0159	451.3968	448.7143	445.9365	448.3175	445.9524	448.9683	448.0794	444.8413	443.873	443.2698	444.6984	449.5238	451.5714	452.5556	451.4762	450.1587	447.1111	453.2698	453.1111	451.6508	450.1746	447.0317	447.619	449.8095	448.254	457.1905	457.254	450.6667	447.0159	444.8413	444.4762	444.4286	443.6349	445.2222	446.9048	447.2222	450.7302	455.0476	453.7778	451.3175	449.3968	446.9683	446.0159	445.0635	444.4286	449.5238	446.9524	447.2222	447.0159	446.3175	449.8889	450.4603	450.2063	448.0476	446.6508	445.4921	447.5714	447.6667	448	447.3016	447.6825	454.381	453.1905	449.4921	447.127	444.7619	446.0635	449.5238	448.1111	449.6349	450.9048	450.0635	450.8571	449.0635	450.4762	450.9365	448.0794	445.1111	450.9524	450.2857	450.381	446.5397	446.7937	448.3968	445.0159	447.5397	446.7937	443.9365	445.6825	444.7143	443.3492	447.2222	450.4286	449.0476	450.7619	451.7143	449.8413	447.0476	447.3016	444.2698	445.9048	443.7937	442.6667	448.5873	447.1746	446.9524	449.3651	449.1587	447.3016	451.4762	449.5079	446.9524	448.2857	445.6667	450.0635	450.2063	451.5714	449.9841	444.3968	445.7778	444.127	443.1587	445.0476	442.5397	444	446.619	446.8571	449.381	449.4444	447.6349	452.0952	451.6032	450.3175	453.619	
 SFG_pole_R 	454.8202	453.8876	450.6966	448.618	454.0899	454.0449	451.3258	447.4944	446.2584	449.2022	452.6966	451.1461	452.1124	448.9101	447.0449	444.9775	447.1685	451.7079	453.2697	452.7865	451.191	449.809	449.8539	449.4382	449.7303	450.6404	449.1124	451.6067	453.618	454.0337	453.0225	450.4719	446.9326	453.3596	453.3708	448.7978	449.573	446.618	446.7079	447.0337	469.1011	457.573	457.8427	460.9326	454.2247	449.2697	445.7303	447.6854	448.764	447.1348	446.8202	445.7416	446.7865	451.1348	454.3933	453.8315	452.2921	449.9775	448.0449	454.9888	452.7528	454.2135	448.9326	448.0449	449.1236	450.2247	450.1236	448.6854	449.5281	450.0112	450.1798	452.4719	452.7191	453.3933	456.1348	458.0899	459.1011	452.8764	450.1348	450.2247	448.573	451.6292	450.9663	448.6067	445.4382	445.0112	446.0787	448.7753	452.3596	453.2135	453.3708	451.4494	447.4494	452.8764	453.2584	453.8652	453.2472	448.7303	450.6629	450.5843	449.573	455.1685	458.573	453.9663	453.2472	449.4382	449.2584	449.9551	449.382	449.6629	451.2584	451.5955	452.7865	457.4944	456.1798	454.3371	451.3708	448.6067	448.6404	446.191	446.8202	449.5056	448.2809	447.8427	448.3258	449.191	452.1236	453.6404	454.9551	454.0225	450.9438	447.8539	450.6629	448.8764	450.0337	448.4494	449.0787	455.1798	454.4494	450.9888	452.8427	447.8764	448.764	453.5393	452.382	452.6629	450.9888	452.2584	453.2022	451.4831	450.573	450.5393	449.4157	448	452.4157	453.9101	456.2247	450.8876	448.4719	450.6404	449.191	451.8876	450.7528	448.7978	450.5955	449.4494	447.9213	451.0787	452.0225	451.2809	453.9551	453.8652	453.0674	451.1124	450.0449	449.1011	450.3596	447.3596	445.1124	448.1798	446.7865	445.8539	448.8539	448.5843	447.5955	452.191	451.7416	449	450.7753	450.0337	451.8876	454.3034	458.2697	456.1685	450.7865	450.4719	449.4831	445.8989	446.4719	444.3146	446.9213	447.9775	448.2135	450.1348	451.2022	449.7528	452.8876	454.8427	452.8427	455.3708	
 MFG_L 	555.2674	550.4322	547.4908	543.1062	552.6813	554.1099	552.0513	550.7363	548.8645	549.6154	554.3297	551.7692	548.4139	546.5275	545.9194	546.4029	552.3333	555.2308	556.1465	556.8938	555.4579	550.0513	551.6081	550.9451	553.8425	556.5275	553.9817	556.3626	557.978	554.7253	554.0586	552.7949	550.0879	553.9853	557.8462	553.1026	550.8608	548.1978	544.6447	548.9597	552.5531	551.5861	553.8059	551.7363	546.2527	542.1612	537	538.8388	541.3077	538.5055	541.0989	543.5201	542.5421	547.7289	551.7912	550.9853	547.3443	545.5495	543.2894	546.7692	548.0879	549.5861	544.3223	544.7656	546.6886	549.685	550.7326	550.5714	553	553.37	552.6007	553.9451	553.1978	550.8718	553.7949	553.315	551.0037	548.8132	547.1209	550.9853	549.6337	551.2821	547.6117	545.5201	543.3736	544.5092	545.7839	548.63	554.1685	550.6117	553.381	551.011	550.5421	553.2821	555.956	550.4432	551.0586	546.5531	548.4908	548.7582	550.3516	552.7253	557.1795	553.0293	548.4762	546.4982	540.6227	541.8608	542.0989	543.326	547.4396	547.0659	549.1245	552.63	553.4579	548.5934	547.0586	540.8205	539.4103	540.3004	541.7912	547.0696	546.1392	545.4799	542.1465	543.4139	545.2821	550.0659	549.0183	547.4249	544.9927	542.6264	544.9963	545.1795	548.0769	548.2747	546.9817	551.8242	552.1612	543.7436	538.9744	536.5531	540.326	545.2857	548.6447	547.7619	548.2234	547.5861	548.7033	547.641	549.8755	552.7985	551.5495	546.3773	552.8901	555.1978	550.8168	550.8059	546.9817	546.7912	546.0659	546.7985	546.4139	544.0403	544.1282	542.0513	542.0366	545.7399	548.8278	550.6227	550.0403	548.652	545.7509	545.3626	546.8571	545.685	546.1099	545.4835	545.8938	550.2967	550.2564	548.7802	550.0769	550.7509	549.1685	551.1392	550.7619	549.0586	547.674	544.7253	547.9304	552.2564	551.5604	548.5311	543.6703	541.956	541.315	537.6374	538.6996	540.5531	538.4286	544.5458	547.2527	548.0403	548.4249	546.5934	547.6227	548.978	547.5018	548.1392	
 MFG_R 	501.895	499.2521	494.7521	491.2311	498.9328	499.584	498.6765	495.9244	491.4622	493.4328	498.5	496.5378	496.2857	494.4538	491.3655	493.7857	497.7689	498.6933	501.2941	501.9118	499.7983	498.5924	498.8319	497.063	499.5462	501.7983	499.5462	503	502.4496	502.2395	502.2773	500.521	496.2059	499.6597	502.0378	497.2269	496.8487	494.0294	492.2479	494.7815	503.5462	503.0462	503.105	503.021	497.4748	493.916	487.7437	493.0588	493.8277	493.1975	492.1429	493.0504	492.9328	496.9202	499.6597	498.1555	496.4412	495.2101	491.3908	497.1429	500.2101	498.4664	495.8866	493.5756	494.9328	498.4454	499.105	498.0126	499.7521	499.9244	499.5882	500.7479	500.5714	497.7521	502.4328	505.2563	501.5924	497.7899	495.6176	496.8992	496.2059	500.4034	498.0924	495.4454	494.9706	493.9916	494.1891	497.458	501.7983	500.0756	500.3782	498.2689	499.605	502.0126	502.395	498.8992	498.1975	493.2479	494.9412	496.6639	495.9412	498.3361	503.1807	503.0546	502.0588	501.7227	496.3025	497.0798	496.6303	497.9076	500.4076	499.1303	499.3613	503.9202	503.6345	498.8445	496.4076	492.1723	491.4034	490.3067	491.3403	496.8445	496.3866	495.8109	494.1513	493.6639	497.2773	500.9202	500.3571	497.8824	494.2479	493.2647	495.2647	493.2269	495.0546	496.1597	494.7269	503.5966	504.7437	497.9118	493.8109	491.6765	491.3067	496.4622	497.5672	497.2815	497.1513	495.2941	495.7269	495.6891	498.2311	502.5042	501.437	499.0294	502.063	507.9118	503.2143	501.2479	499.7899	499.5252	497.1008	497.7983	498.1176	495.0168	495.3992	495.1639	492.8697	495.2647	498.6134	498.9832	499.1849	499.542	496.7353	497.4034	499.7815	498.7689	499.0504	496.6387	495.0588	498.0504	497.9286	495.3067	497.979	498.1261	497.1933	500.5042	500.2689	498.8445	498.5756	496.6891	498.4412	503.8235	505.2437	503.0462	496.1765	493.2017	492	488.5336	490.1681	491.3782	488.3782	492.937	495.2353	496.0126	496.7815	495.1723	497.8613	497.7857	497.416	496.4916	
 MFG_DPFC_L 	515.6765	512.7382	507.6324	505.6941	514.4912	513.7912	513.5706	512.8059	508.7618	511.9235	516.3147	516.1706	514.4412	510.7559	508.9647	511.7676	514.1529	515.0735	518.9059	518.2176	517.0206	515.9147	516.4029	514.9971	517.4559	519.2265	518.5824	518.4059	518.3882	518.7824	516.1706	511.8176	509.4676	514.0147	516.9529	513.5382	512.1412	509.2882	512.3882	515.1353	519.7735	516.9353	522.7971	521.3676	515.8147	512.8382	506.5118	508.6471	507.7412	505.4765	505.5559	507.0647	507.3176	512.9559	517.6588	515.4059	512.8353	510.2	507.9882	514.4971	515.8853	514.6882	511.8265	512.0706	512.6441	514.6412	516.3794	516.1588	517.0588	517.7529	517.0294	519.1441	517.0824	514.5147	518.0265	519.1735	517.7324	512.5647	509.2088	511.1706	509.4824	513.0353	509.5912	507.3618	505.9588	505.9971	508.6912	514.1412	516.3235	517.6147	517.3794	516.2471	514.2794	521.1029	520.1882	518.2529	514.8029	513.2118	513.5265	514.0941	513.6382	520.8206	519.3441	519.6853	518.0794	511.7059	509.0412	509.7382	509.6412	512.0324	515.1176	513.3	514.1912	520.2824	521.9382	514.5794	511.5382	507.1588	504.0735	502.5	504.2059	511.4176	510.2206	509.7588	508.5294	508.6382	513.3088	512.7647	515.1412	511.7647	508.4118	506.0471	508.5147	510.05	513.1029	509.8706	512.9382	518.4206	518.2529	514.1735	511.9471	506.2441	509.15	512.9647	513.9676	515.7029	514.0618	515.1382	516.1176	514.1941	516.2853	519.6794	516.6118	514.8882	518.0382	521.7029	520.5853	514.7441	510.8794	511.3824	509.2853	511.4147	509.4088	508.6941	509.0471	507.1176	507.3206	510.8971	515.1118	515.8206	516.0559	517.4971	514.5706	515.9206	517.0147	516.3235	516.7882	515.1765	516.3912	519.4647	517.3647	518.6882	519.9559	516.6559	517.9794	520.7294	518.5559	517.3265	516.2059	512.0382	515.7059	518.4206	517.9265	514.0676	507.0382	507.5265	507.8912	504.2471	505.9059	504.8706	504.9147	511.3588	512.8706	515.8324	515.4588	514.1529	516.7	516.2794	514.8853	518.1853	
 MFG_DPFC_R 	474.2507	471.3894	465.6106	463.6283	470.4926	470.9676	468.5988	464.8466	462.1298	466.0147	470.0206	466.4779	468.3923	464.2714	462.2891	462.2183	466.4572	468.236	471.1593	472.9086	470.5162	468.4395	468.5723	466.9233	470.3392	471.7935	469.8348	472.0442	474.2714	474.5457	473.174	469.9469	463.9882	472.6578	473.0826	467.7198	467.4336	463.1563	461.8938	465.9233	481.4808	473.5575	477.6903	478.3038	473.9351	467.0531	461.3628	464.2035	465.7463	464.2271	463.4956	463.4454	462.2124	467.5192	470.9617	470.5369	467.059	465.0885	462.056	470.4602	470.3569	467.9558	465.0501	465.1091	464.3923	467.8555	468.413	467.0826	468.5752	469.8968	469.3392	471.0413	471.1858	469.4956	472.9971	476.6637	474.3599	469.646	465.4248	466.528	463.4454	467.2212	464.8968	462.0059	461.9676	461.0295	461.6224	466.7788	469.0973	470.3982	470.6077	468.9941	468.0383	472.4513	472.1416	471.9823	469.4484	465.767	466.3982	467.0383	465.9971	470.7227	472.9056	472.7552	472.9086	469.6578	466.7493	468.3127	466.4159	468.4779	470.0383	469.4218	469.5605	474.7581	475.0619	470.0796	466.4631	461.7493	461.0177	459.7109	460.8378	466.5074	465.5575	466.1799	465.2832	465.1563	469.8466	471.469	471.8201	470.3304	465.5369	463.4041	465.2596	464.1357	466.3982	465.0472	465.7375	475.7286	475.4985	471.1062	468.8555	463.351	464.6844	469.4012	468.8525	470.1062	467.9853	468.4867	470.0973	467.1475	470.1445	472.4307	470.5634	468.5841	472.2094	477.8083	476.5605	470.5044	468.4189	468.8466	465.4661	468.0442	466.7611	464.5457	465.8083	464.8968	463.0973	466.5516	470.4779	470.118	471.0826	472.6578	470.2124	469.7994	471.0177	468.4425	469.4071	466.4041	465.4631	468.0767	466.1357	464.6165	467.3894	466.8437	466.7817	470.3245	470.4602	468.3835	469.7375	465.7227	468.0944	470.9145	474.8348	472.6932	464.6254	462.5457	459.9823	456.4425	458.7198	459.2891	459.0236	463.885	463.41	465.941	466.4808	463.5044	467.6785	467.7109	466.177	469.4926	
