Row,volume,FA,E1,E2,E3
SUPERIOR PARIETAL left,10479.0778167258,0.45043733716011,0.00104815547820181,0.000631213362794369,0.000395542941987514
CINGULATE  left,6413.26803900107,0.346399396657944,0.000979054369963706,0.00068117119371891,0.000477408961160108
SUPERIOR FRONTAL  left,13914.2722003545,0.390806138515472,0.00112138409167528,0.000756810826715082,0.000486024830024689
MIDDLE FRONTAL  left,10463.9913240441,0.392903059720993,0.00108028063550591,0.000716175360139459,0.000467223522718996
INFERIOR FRONTAL  left,9629.70827874473,0.432392179965973,0.00114810315426439,0.000720119976904243,0.000448252249043435
PRECENTRAL  left,13878.0646179183,0.428511112928391,0.00112624594476074,0.000715620641130954,0.00044146174332127
POSTCENTRAL  left,7157.03212821009,0.425918698310852,0.00095600268105045,0.000623718078713864,0.000394736038288102
ANGULAR  left,2694.44759295599,0.420444041490555,0.00107511575333774,0.000636740180198103,0.000444963341578841
PRE-CUNEUS left,2362.54475395805,0.368067145347595,0.00085074215894565,0.00057761964853853,0.0003990346158389
CUNEUS left,3376.35706216994,0.409379482269287,0.000975272967480123,0.000611420779023319,0.000413790927268565
LINGUAL  left,4687.37327621179,0.378201246261597,0.00116211560089141,0.000761225062888116,0.00053381163161248
FUSIFORM  left,5950.11271367213,0.355694860219955,0.00106527924071997,0.000747627811506391,0.000507336633745581
PARAHIPPOCAMPAL  left,206.684949739625,0.419661372900009,0.000962004531174898,0.000620906183030456,0.00041346755460836
SUPERIOR OCCIPITAL  left,2714.06003344223,0.43047970533371,0.00102722540032119,0.000658221251796931,0.000401425175368786
INFERIOR OCCIPITAL left,2487.76264321637,0.396920442581177,0.00105288787744939,0.00069667340721935,0.000448246340965852
MIDDLE OCCIPITAL left,5114.3210191046,0.368114650249481,0.00102335365954787,0.000695984927006066,0.000471917912364006
ENTORHINAL AREA left,386.214212652147,0.322015672922134,0.000994044239632785,0.000742246164008975,0.000515959574840963
SUPERIOR TEMPORAL left,8338.30450518912,0.381374508142471,0.00112429086584598,0.00075882748933509,0.000500892347190529
INFERIOR TEMPORAL left,3296.3986509568,0.357536435127258,0.00126450380776078,0.000886013032868505,0.00059688463807106
MIDDLE TEMPORAL left,8243.25960129425,0.370137333869934,0.0011917962692678,0.000795011757872999,0.000550899596419185
LATERAL FRONTO-ORBITAL left,2683.88704807878,0.361127912998199,0.00108307041227818,0.000733080261852592,0.000509394856635481
MIDDLE FRONTO-ORBITAL left,1259.72213892399,0.338068604469299,0.00103276292793453,0.000751266721636057,0.000511627877131104
SUPRAMARGINAL left,4601.38026792596,0.378812074661255,0.00106633885297924,0.000696524686645716,0.00048270434490405
RECTUSleft,1642.9190530398,0.352263867855072,0.000981593620963395,0.000718767521902919,0.000462679076008499
INSULA left,8821.0722710043,0.17088808119297,0.00124401866924018,0.0010581212118268,0.000915899348910898
AMYGDALA left,2270.51714859953,0.236733645200729,0.00110979459714144,0.000870458956342191,0.000701284327078611
HIPPOCAMPUS left,5161.08914641794,0.215603142976761,0.00134139345027506,0.00106914946809411,0.000880282779689878
CEREBELLUM left,54000.5919049646,0.206043630838394,0.00115631055086851,0.000933612522203475,0.000801744463387877
CorticospinalTract left,1047.00259211168,0.52047872543335,0.00144004891626537,0.000749629049096256,0.000458636699477211
InferiorCerebellarPeduncle left,442.034235574527,0.547180831432343,0.00141442648600787,0.000754927401430905,0.000471477600513026
MedialLemniscus left,864.456030662812,0.511334955692291,0.00146982807200402,0.000781750131864101,0.000514778250362724
SuperiorCerebellarPeduncle left,730.186245795465,0.526259660720825,0.00191674323286861,0.000955953262746334,0.000695072521921247
CerebralPeduncle left,1490.54547695438,0.683477580547333,0.00182137545198202,0.000631776405498385,0.000410641398048028
AnteriorLimbInternalCapsule left,2875.48550513668,0.586780846118927,0.00125178042799234,0.000598241516854614,0.000303449662169442
PosteriorLimbInternalCapsule left,3534.76523532804,0.630266487598419,0.00137917406391352,0.000569141819141805,0.000308623275486752
PosteriorThalamicRadiation left,11877.5956883217,0.506945490837097,0.00126995344180614,0.000689327425789088,0.000418671435909346
AnteriorCoronaRadiata left,15169.468391474,0.419769465923309,0.00119065190665424,0.000734393950551748,0.000488497666083276
SuperiorCoronaRadiata left,11114.2191586264,0.46708220243454,0.00119251327123493,0.000695078284479678,0.000427779101300985
PosteriorCoronaRadiata left,7558.33283354396,0.47452038526535,0.00120422034524381,0.000689593784045428,0.000430299318395555
