Row,volume,FA,E1,E2,E3
SUPERIOR PARIETAL left,9101.68103488437,0.470954805612564,0.00104454450774938,0.000609454116784036,0.000369081652024761
CINGULATE  left,6182.44470097069,0.356591314077377,0.00101383402943611,0.00069633754901588,0.000483320298371837
SUPERIOR FRONTAL  left,15140.8040553787,0.410087823867798,0.00110867212060839,0.000714818830601871,0.00045607442734763
MIDDLE FRONTAL  left,8953.83340660347,0.394781023263931,0.00110226683318615,0.000702657562214881,0.000478571018902585
INFERIOR FRONTAL  left,8828.61551734516,0.430021047592163,0.0011779076885432,0.000734068511519581,0.000462417345261201
PRECENTRAL  left,13624.6115408654,0.445632100105286,0.00109021668322384,0.000670162087772042,0.000406852079322562
POSTCENTRAL  left,6886.98390920722,0.429309278726578,0.0009713692124933,0.000619010301306844,0.000394738133763894
ANGULAR  left,2878.50280367303,0.435147732496262,0.00105450977571309,0.000639133795630187,0.000412027729908004
PRE-CUNEUS left,2001.97757886484,0.368367522954941,0.000919273996260017,0.000615607830695808,0.000427633698564023
CUNEUS left,2849.83846757775,0.385160863399506,0.000969839747995138,0.000643241626676172,0.000434405985288322
LINGUAL  left,4639.09649963028,0.374276340007782,0.00109489576425403,0.000745006313081831,0.00049597054021433
FUSIFORM  left,6125.11602878014,0.362318217754364,0.00112220796290785,0.000774441345129162,0.000523418188095093
PARAHIPPOCAMPAL  left,170.477367303487,0.329827547073364,0.000951690133661032,0.000670219655148685,0.000497131666634232
SUPERIOR OCCIPITAL  left,1431.70815549565,0.446177333593369,0.00103471521288157,0.000621653161942959,0.00039776778430678
INFERIOR OCCIPITAL left,1463.38979012727,0.381284654140472,0.00106762291397899,0.000696048547979444,0.000476447050459683
MIDDLE OCCIPITAL left,5195.78807958591,0.373952925205231,0.0010394633281976,0.000687765597831458,0.000475824490422383
ENTORHINAL AREA left,129.74383706283,0.322450995445251,0.000855307269375771,0.00061623880174011,0.000449783081421629
SUPERIOR TEMPORAL left,9251.03731243345,0.378794103860855,0.00114243826828897,0.000768799800425768,0.000508955796249211
INFERIOR TEMPORAL left,3718.82044604508,0.374256521463394,0.00122926954645663,0.000842393026687205,0.000554961967281997
MIDDLE TEMPORAL left,9499.9644416819,0.377670705318451,0.00114067655522376,0.000769274076446891,0.000510524027049541
LATERAL FRONTO-ORBITAL left,1947.66620521063,0.377967685461044,0.00112915178760886,0.000745237630326301,0.000516414234880358
MIDDLE FRONTO-ORBITAL left,1363.81893842789,0.361352562904358,0.00115204253233969,0.000786063203122467,0.000546063645742834
SUPRAMARGINAL left,4228.74389868737,0.399724870920181,0.00112304638605565,0.000696625327691436,0.000482170784380287
RECTUSleft,1122.4350555203,0.341195285320282,0.00107165332883596,0.000777046487201005,0.000523089140187949
INSULA left,8125.5849583768,0.160421833395958,0.00121075625065714,0.00104605825617909,0.000906461267732084
AMYGDALA left,2115.12627397777,0.205120801925659,0.00110069150105119,0.00089242949616164,0.000742791045922786
HIPPOCAMPUS left,4660.21758938469,0.216683804988861,0.00134084140881896,0.00106493756175041,0.000886433350387961
CEREBELLUM left,52835.9146699354,0.22308212518692,0.001068334444426,0.000846858019940555,0.000709422980435193
CorticospinalTract left,1280.84322867841,0.572222352027893,0.00119828386232257,0.000628318404778838,0.000301663618301973
InferiorCerebellarPeduncle left,517.466698983149,0.644303619861603,0.0013015903532505,0.000596980156842619,0.000291935895802453
MedialLemniscus left,1060.58043552523,0.614529252052307,0.00136041466612369,0.000596717931330204,0.000369399029295892
SuperiorCerebellarPeduncle left,865.964679930985,0.569337010383606,0.00174849608447403,0.000810271652881056,0.000567000592127442
CerebralPeduncle left,2030.64191496011,0.72401762008667,0.00174340512603521,0.000559981970582157,0.000314745033392683
AnteriorLimbInternalCapsule left,3045.96287244017,0.603419601917267,0.00131281232461333,0.000553295772988349,0.00032829272095114
PosteriorLimbInternalCapsule left,3954.16973187998,0.632831513881683,0.00141531100962311,0.000577160972170532,0.000319301936542615
PosteriorThalamicRadiation left,11622.6339620005,0.521442294120789,0.00131803890690207,0.000679160060826689,0.000418566050939262
AnteriorCoronaRadiata left,11117.2364571628,0.429148077964783,0.00119684520177543,0.000723387347534299,0.000483675947180018
SuperiorCoronaRadiata left,12987.9615496966,0.480166018009186,0.00118450983427465,0.000704107515048236,0.000403386249672621
PosteriorCoronaRadiata left,6194.51389511607,0.495701491832733,0.00118983304128051,0.000676422205287963,0.000397499505197629
Cingulum left,4640.60514889845,0.532023847103119,0.0013024213258177,0.000640087760984898,0.00039583197212778
CingulumHippocampal left,1710.80827010756,0.44439509510994,0.00130860123317689,0.000754076114390045,0.000511061633005738
FornixStriaTerminalis left,1463.38979012727,0.528533756732941,0.00153664883691818,0.000731159583665431,0.000515772262588143
