Row,volume,FA,E1,E2,E3
SUPERIOR PARIETAL left,10765.7211776786,0.441555559635162,0.00112496211659163,0.000676941243000329,0.000433110544690862
CINGULATE  left,6455.5102185099,0.339342176914215,0.00103929359465837,0.000729172257706523,0.00051384698599577
SUPERIOR FRONTAL  left,16300.9553426033,0.389675289392471,0.00113601528573781,0.000768975645769387,0.000489911355543882
MIDDLE FRONTAL  left,12737.52577118,0.379517108201981,0.00111444189678878,0.00074045843211934,0.000500379130244255
INFERIOR FRONTAL  left,11367.6722356794,0.423416495323181,0.00117525819223374,0.000754726934246719,0.000465125049231574
PRECENTRAL  left,15525.5096187627,0.425516664981842,0.00112230773083866,0.000709793239366263,0.000441211479483172
POSTCENTRAL  left,7262.63757698216,0.410786777734756,0.000982427853159606,0.000639240024611354,0.000411796179832891
ANGULAR  left,2629.57567442458,0.409114122390747,0.00104709446895868,0.000670007604639977,0.000431083259172738
PRE-CUNEUS left,1902.40672716546,0.36497774720192,0.000929132045712322,0.000623274187091738,0.000435616093454883
CUNEUS left,3521.18739191449,0.384956061840057,0.000994113157503307,0.000645539141260087,0.000447426893515512
LINGUAL  left,5776.6180478323,0.380666047334671,0.00105261488351971,0.000699964992236346,0.000469523656647652
FUSIFORM  left,6346.88747120149,0.36188131570816,0.001024249359034,0.000705017242580652,0.000478641100926325
PARAHIPPOCAMPAL  left,203.66765120328,0.416404604911804,0.000946750282309949,0.000596545054577291,0.000414302543504164
SUPERIOR OCCIPITAL  left,1470.93303646814,0.405717343091965,0.00107316358480603,0.000678759650327265,0.000456247682450339
INFERIOR OCCIPITAL left,1968.78729496504,0.393548309803009,0.00104553380515426,0.000675597635563463,0.00045545439934358
MIDDLE OCCIPITAL left,6927.71743944788,0.37344166636467,0.00103070691693574,0.000700803590007126,0.000465514836832881
ENTORHINAL AREA left,119.183292185623,0.312469273805618,0.00104877434205264,0.000773661478888243,0.000551907578483224
SUPERIOR TEMPORAL left,9546.73256899525,0.37528195977211,0.00113440828863531,0.000770610524341464,0.000511295453179628
INFERIOR TEMPORAL left,3320.53703924756,0.401687681674957,0.00113381957635283,0.000753743341192603,0.000478474335977808
MIDDLE TEMPORAL left,10162.2614704096,0.384507417678833,0.00114020018372685,0.000753702828660607,0.000506240176036954
LATERAL FRONTO-ORBITAL left,2294.65553689029,0.360861152410507,0.00117002555634826,0.000767350720707327,0.000556929502636194
MIDDLE FRONTO-ORBITAL left,1261.23078819217,0.339770823717117,0.00117113185115159,0.000818424741737545,0.000585303409025073
SUPRAMARGINAL left,3842.52968603522,0.361279785633087,0.00107523216865957,0.000762288516853005,0.000496941967867315
RECTUSleft,1273.29998233755,0.340013265609741,0.00118131143972278,0.000870508141815662,0.000575589307118207
INSULA left,9661.38991337635,0.176472172141075,0.00117991457227618,0.000994562753476202,0.000857043953146785
AMYGDALA left,2987.12555098145,0.217800483107567,0.00112101493868977,0.000887523114215583,0.000734130444470793
HIPPOCAMPUS left,5595.58013565161,0.221722617745399,0.00120295572560281,0.000957486510742456,0.000784642295911908
CEREBELLUM left,41658.3322420458,0.238665387034416,0.00110689026769251,0.000887381378561258,0.000726209080312401
CorticospinalTract left,1354.76704281886,0.545604765415192,0.00123553513549268,0.000683869351632893,0.000331758492393419
InferiorCerebellarPeduncle left,455.612078988079,0.640219628810883,0.00133636558894068,0.000608325470238924,0.00028396601555869
MedialLemniscus left,1185.79832478354,0.548557460308075,0.00136587861925364,0.000684110098518431,0.000425095582613721
SuperiorCerebellarPeduncle left,786.006268717845,0.565507888793945,0.00182019406929612,0.000834276841487736,0.000602527521550655
CerebralPeduncle left,1817.9223681478,0.671742022037506,0.00174150650855154,0.000637676101177931,0.000382578291464597
AnteriorLimbInternalCapsule left,1998.96028032849,0.567770719528198,0.00138427782803774,0.000639874837361276,0.000379517528926954
PosteriorLimbInternalCapsule left,3051.99746951286,0.631682693958282,0.00136417348403484,0.000565200229175389,0.000301052612485364
PosteriorThalamicRadiation left,16676.6090103782,0.508604824542999,0.00129336642567068,0.00067063223104924,0.000417701026890427
AnteriorCoronaRadiata left,10221.0987918683,0.410565614700317,0.00127257278654724,0.000789675221312791,0.000536584120709449
SuperiorCoronaRadiata left,14228.0712481344,0.453130185604095,0.0011614226968959,0.000721774995326996,0.000423221878008917
PosteriorCoronaRadiata left,7230.95594235054,0.447047710418701,0.00115660566370934,0.000706627150066197,0.000434855202911422
Cingulum left,5600.10608345612,0.514744341373444,0.0013244078727439,0.000662785838358104,0.000427399179898202
CingulumHippocampal left,1629.34120962624,0.502874135971069,0.00124645431060344,0.000638688623439521,0.000423700490500778
FornixStriaTerminalis left,1323.08540818724,0.519655466079712,0.00138478341978043,0.000711571774445474,0.000445213925559074
SuperiorLongitudinalFasciculus left,8991.54963830779,0.438370376825333,0.00112871103920043,0.000729436345864087,0.000425229663960636
