 SFG_L 	-0.056111	1.7072	2.6951	2.6357	1.7283	0.55385	-0.14305	0.085447	1.0923	2.2417	2.8361	2.5305	1.6766	1.1704	1.4217	1.8239	1.6912	1.2106	1.0018	0.97048	0.16385	-1.7826	-3.5982	-3.8384	-2.7555	-1.6632	-1.1803	-0.82881	-0.149	0.32197	-0.14114	-1.1086	-1.5484	-1.1821	-0.3415	0.67341	1.438	1.6085	1.3797	1.0703	0.86576	1.0785	1.7254	2.0709	1.4065	0.035545	-1.0337	-1.2773	-1.0667	-0.88812	-0.83868	-0.8885	-1.2139	-1.9545	-2.5255	-2.1548	-1.1736	-0.46434	0.025016	0.9379	2.1043	2.5619	1.8623	0.65814	-0.10067	-0.14491	0.088574	0.025423	-0.56582	-1.2217	-1.1548	-0.3874	0.22231	0.2747	0.10904	-0.062674	-0.22847	-0.13433	0.42065	1.1374	1.4903	1.4252	1.4109	1.5524	1.3622	0.51097	-0.85782	-2.0104	-2.0017	-0.86311	0.4901	1.3663	1.3896	0.28409	-1.5712	-2.7394	-1.9906	-0.014652	1.4472	1.7055	1.2213	0.54314	-0.045131	-0.31312	-0.16011	0.13352	0.24278	0.20866	0.15596	0.054458	-0.14565	-0.4815	-0.84568	-0.99982	-0.9049	-0.71401	-0.56715	-0.52392	-0.53354	-0.53645	-0.50726	-0.45288	-0.4949	-0.5846	-0.35927	0.22432	0.56777	0.25008	-0.26342	-0.29228	0.20126	0.87573	1.5174	2.045	2.301	2.0032	1.0849	-0.058397	-0.82125	-0.9193	-0.64282	-0.35653	-0.19823	-0.25431	-0.28032	0.099692	0.63421	0.7307	0.31918	-0.1443	-0.45613	-0.83707	-1.2784	-1.4611	-1.2957	-0.90899	-0.20878	0.8065	1.5004	1.2812	0.46721	-0.2212	-0.50052	-0.55548	-0.68661	-0.82059	-0.3857	0.74907	1.8255	2.11	1.5067	0.50842	-0.11038	-0.022554	0.31294	0.27704	-0.2774	-0.99931	-1.3007	-0.90343	-0.22962	0.13907	0.095238	-0.23314	-0.65916	-0.7285	-0.32509	-0.18939	-0.80848	-1.4722	-1.2426	-0.33049	0.27555	0.30963	0.40552	0.88459	1.2448	1.0309	0.53143	0.1006	-0.4575	-1.1632	-1.4195	-0.93995	-0.25549	0.049488	-0.044841	
 SFG_R 	0.055512	0.305	0.65068	0.7628	0.31025	-0.46103	-0.89375	-0.54407	0.40055	1.2967	1.6592	1.3959	0.69051	0.062428	0.091871	0.74712	1.3141	1.2278	0.67663	0.013905	-0.83574	-1.7874	-2.2655	-1.9549	-1.1499	-0.40919	-0.16509	-0.28985	-0.28046	-0.11173	-0.26246	-0.71258	-0.77583	-0.2106	0.45504	0.81637	0.95856	1.0585	1.0338	0.65472	0.14384	0.15239	0.79206	1.318	1.0375	0.15786	-0.52647	-0.65666	-0.52654	-0.3746	-0.20498	-0.15744	-0.45156	-0.9514	-1.0531	-0.51784	-0.070826	-0.24633	-0.47644	-0.15491	0.46279	0.75161	0.4711	0.018789	-0.07593	0.1608	0.30511	0.11968	-0.32077	-0.71032	-0.77148	-0.66938	-0.68481	-0.62703	-0.25845	0.16327	0.3728	0.52206	0.73631	0.81445	0.62294	0.42966	0.56947	0.97948	1.3238	1.2398	0.48819	-0.56428	-1.1198	-0.91286	-0.24527	0.53658	0.96603	0.47731	-0.88569	-1.992	-1.7203	-0.42874	0.64551	0.97302	0.88726	0.7022	0.42754	0.20601	0.2941	0.51774	0.38275	-0.17266	-0.65039	-0.67052	-0.437	-0.4548	-0.81262	-1.029	-0.83153	-0.50389	-0.28296	-0.12277	0.010134	0.072908	0.05955	7.8064e-05	-0.16172	-0.40806	-0.41782	-0.032072	0.2317	-0.13073	-0.68773	-0.68183	-0.053214	0.749	1.3447	1.5796	1.5081	1.2744	0.94191	0.52172	0.10942	-0.23158	-0.48656	-0.45555	-0.10897	0.10114	-0.074872	-0.30477	-0.2341	0.07932	0.3197	0.24319	-0.1824	-0.72131	-0.94461	-0.6553	-0.2128	-0.089637	-0.16988	-0.03651	0.28691	0.54159	0.62108	0.37492	-0.22412	-0.71503	-0.64389	-0.20703	0.10475	0.14696	0.12808	0.21087	0.3481	0.48472	0.59001	0.64719	0.736	0.8172	0.59761	-0.098282	-0.89852	-1.2012	-0.97567	-0.72205	-0.69669	-0.76781	-0.82066	-0.76928	-0.54332	-0.33297	-0.37874	-0.51447	-0.37479	-0.02336	0.19828	0.34233	0.69938	1.1581	1.2996	1.0078	0.54176	0.092199	-0.36767	-0.75727	-0.80517	-0.49668	-0.15595	-0.034425	-0.11852	
 SFG_PFC_L 	-0.008754	-0.4998	-0.75932	-1.0072	-1.434	-1.6948	-1.292	-0.098607	1.4515	2.6145	3.0473	2.9373	2.6394	2.5993	3.014	3.3385	2.7296	1.3499	0.4646	0.32963	-0.69008	-3.2954	-5.3678	-4.9635	-3.0252	-1.4175	-0.54524	0.16173	0.80056	0.59395	-0.93551	-2.7173	-2.943	-1.2511	0.85886	2.0381	2.309	2.3182	2.386	2.1865	1.3538	0.37567	0.1384	0.586	0.75086	0.23693	-0.28737	-0.3357	-0.30181	-0.5219	-0.80692	-1.2488	-2.3274	-3.7527	-4.1882	-3.0161	-1.3464	-0.32355	0.27164	1.0613	1.9251	2.3105	2.0716	1.6584	1.4808	1.2984	0.64201	-0.44724	-1.5131	-1.8746	-1.0891	0.089706	0.52163	0.35938	0.49745	1.1226	1.7319	1.8452	1.2697	0.19842	-0.75717	-0.8631	0.10924	1.4265	2.0063	1.3595	-0.26873	-1.9681	-2.6668	-2.0414	-0.53572	1.0025	1.5765	0.64284	-1.2305	-2.4089	-1.7281	0.095986	1.4275	1.4344	0.45842	-0.55995	-0.85329	-0.25923	0.84009	1.7382	1.9635	1.6787	1.1585	0.37603	-0.64416	-1.5788	-2.0312	-1.917	-1.527	-1.1964	-0.96072	-0.49398	0.31157	0.81865	0.38125	-0.62357	-1.225	-0.99064	-0.1776	0.69077	0.99091	0.38546	-0.67305	-1.2963	-1.0279	-0.054378	1.1196	1.9086	1.931	1.3321	0.57923	-0.067214	-0.51018	-0.60079	-0.26906	0.5133	1.5034	1.8965	1.1641	-0.27604	-1.5762	-2.0212	-1.4772	-0.49264	0.29538	0.59592	0.55175	0.61914	1.0095	1.3622	1.3145	0.9361	0.29925	-0.54959	-1.1623	-1.1233	-0.69653	-0.54936	-1.0269	-1.8033	-2.1153	-1.4219	0.10276	1.6314	2.0847	1.1611	0.010027	-0.17766	0.32959	0.65253	0.56445	0.249	-0.11456	-0.30326	-0.29126	-0.38779	-0.88398	-1.6227	-1.9468	-1.288	0.013713	0.80265	0.45654	-0.32872	-0.61657	-0.34384	0.13485	0.74495	1.3783	1.4879	0.74599	-0.16911	-0.4203	-0.21578	-0.22667	-0.50867	-0.63477	-0.38877	-0.0038747	0.073369	-0.30058	
 SFG_PFC_R 	0.030829	0.41999	0.49516	0.0073157	-0.79519	-1.1912	-0.7199	0.30784	1.2126	1.6657	1.7748	1.654	1.3353	1.1094	1.3963	2.013	2.0968	1.3809	0.83546	0.91068	0.3569	-1.7153	-4.1174	-5.1736	-4.4434	-2.5022	-0.4155	0.87074	1.1531	0.61347	-0.58441	-1.7903	-1.9058	-0.65563	1.033	2.2084	2.5025	2.0615	1.4884	1.0707	0.56719	0.14671	0.3001	0.9699	1.5685	1.4103	0.31001	-1.0341	-1.7951	-1.6703	-0.84817	-0.064605	-0.13423	-1.034	-1.9116	-2.1389	-1.8649	-1.3867	-0.66686	0.32957	1.2902	1.7124	1.4628	1.0339	0.89404	0.88179	0.64383	0.18532	-0.29839	-0.57177	-0.54991	-0.63944	-1.0854	-1.3305	-0.8555	0.12	1.0065	1.1979	0.46524	-0.59083	-1.0483	-0.54791	0.63666	1.9835	2.9089	2.7238	1.0326	-1.3513	-2.7684	-2.3697	-0.71511	0.92218	1.5417	0.94802	-0.34011	-1.2158	-0.84584	0.28209	1.0931	1.1389	0.59661	-0.13553	-0.66589	-0.71751	-0.24744	0.42871	0.82089	0.76146	0.68767	0.94444	0.89021	-0.16354	-1.5237	-2.1025	-1.9028	-1.5273	-1.2239	-0.80962	-0.17997	0.31216	0.19975	-0.46229	-1.0718	-1.0663	-0.32	0.77301	1.3765	0.8881	-0.28171	-1.0809	-0.91623	0.0076471	1.1402	1.9508	2.1282	1.7085	1.0192	0.47496	0.16519	-0.26714	-0.8401	-0.77383	0.31007	1.3646	1.1292	-0.33115	-1.8572	-2.3122	-1.4628	-0.054103	0.94048	1.08	0.76837	0.80336	1.3141	1.4982	0.75916	-0.42759	-1.2444	-1.4638	-1.2958	-1.033	-1.0067	-1.3349	-1.6111	-1.2427	-0.1013	1.302	2.2556	2.4016	1.7376	0.65224	0.0031058	0.23399	0.73623	0.71251	0.097293	-0.69144	-1.2547	-1.3335	-0.98524	-0.61679	-0.64689	-1.1796	-1.7801	-1.7156	-0.83792	0.16585	0.64839	0.63535	0.5126	0.54541	0.8669	1.4364	1.7537	1.2009	-0.025043	-0.87938	-0.76212	-0.33196	-0.51786	-1.1416	-1.258	-0.6134	0.086231	0.16561	-0.35065	
 SFG_pole_L 	-0.13772	-0.18252	-0.56571	-1.1281	-1.3914	-1.1575	-0.62416	-0.10561	0.37102	1.1942	2.426	3.3322	3.4462	3.3131	3.4567	3.5661	2.9622	1.6147	0.61513	0.65266	0.56999	-0.83636	-2.7723	-3.7909	-3.6381	-2.8282	-1.7064	-0.46099	0.35101	-0.15149	-2.0215	-3.8321	-3.9304	-2.0583	0.62336	2.6151	3.013	2.2429	1.6148	1.4393	0.86006	-0.248	-0.89799	-0.45849	0.52676	0.94393	0.36711	-0.58332	-1.2504	-1.4114	-1.0622	-0.58611	-0.57106	-1.1282	-1.681	-1.5422	-0.67271	0.26562	0.8722	1.5204	2.311	2.5425	1.8617	0.91276	0.32242	-0.094216	-0.56431	-0.86638	-0.92517	-0.67499	0.048872	0.70487	0.55203	-0.090005	-0.25304	0.40287	1.1958	1.1014	-0.19418	-1.8141	-2.4703	-1.748	-0.39957	0.60563	1.0726	1.2796	1.1336	0.52409	-0.11517	-0.34615	-0.1252	0.27304	0.28495	-0.42389	-1.2913	-1.1893	0.11877	1.3785	1.5948	1.1644	0.64167	0.13081	-0.19928	-0.1511	0.23132	0.62278	0.75247	0.75998	0.77676	0.56867	-0.027293	-0.872	-1.6823	-2.2181	-2.5098	-2.7187	-2.7908	-2.4308	-1.4732	-0.2854	0.53295	0.8682	1.0179	1.0874	1.0184	0.91496	0.88522	0.83079	0.59082	0.12321	-0.24864	0.1461	1.3478	2.3628	2.5246	2.1492	1.5384	0.65105	-0.36793	-1.2869	-1.9144	-1.6803	-0.22374	1.3998	1.5148	-0.14165	-2.11	-2.7898	-1.8315	-0.10689	1.2112	1.5543	1.171	0.58168	0.074018	-0.45545	-1.2543	-2.0009	-1.9463	-1.0819	-0.17407	0.29316	0.30116	-0.11372	-0.75387	-1.1183	-0.77311	0.10082	1.062	2.0822	2.7442	2.149	0.60829	-0.49161	-0.59287	-0.22441	0.14404	0.35963	0.34945	0.21789	-0.026809	-0.61038	-1.4993	-2.1932	-2.1476	-1.3125	-0.1413	0.81359	1.1016	0.65019	0.046692	0.02045	0.65633	1.4127	1.7368	1.3583	0.30995	-0.8723	-1.5578	-1.6734	-1.354	-0.73376	-0.23812	-0.14872	-0.27082	-0.38583	-0.47192	
 SFG_pole_R 	0.13547	-0.16631	-0.24359	-0.20885	-0.22263	-0.23121	-0.16793	0.083349	0.78098	1.8965	2.936	3.349	3.0021	2.4215	2.2195	2.1054	1.2842	-0.006729	-0.44283	0.29202	0.61609	-0.5208	-2.0841	-2.9771	-3.2192	-2.8948	-2.0429	-1.0479	-0.47345	-0.85838	-2.1178	-3.1819	-2.8039	-0.74446	2.0308	4.0815	4.2727	2.8354	1.3263	0.5231	-0.11181	-0.79694	-1.1287	-0.918	-0.4736	-0.31863	-0.5298	-0.71001	-0.71368	-0.59678	-0.35476	-0.23031	-0.59909	-1.3202	-1.518	-0.71346	0.26833	0.63105	0.87265	1.6867	2.5757	2.4919	1.3554	0.13959	-0.37992	-0.23536	0.2269	0.52486	0.11687	-0.70136	-0.98521	-0.71317	-0.60922	-0.71435	-0.48971	0.16319	0.64665	0.35417	-0.58107	-1.4071	-1.4949	-0.74647	0.45364	1.4673	1.8567	1.5401	0.6066	-0.46109	-0.90184	-0.45355	0.48553	1.2465	1.3078	0.50104	-1.0115	-2.4344	-2.6752	-1.4779	0.3328	1.6285	1.8963	1.3994	0.59415	0.035099	0.29299	1.0749	1.266	0.51295	-0.20648	-0.10915	0.14229	-0.45091	-1.5243	-2.0736	-1.9879	-1.7189	-1.4452	-1.0575	-0.49356	0.061721	0.36037	0.328	0.067308	-0.18572	-0.17704	0.095204	0.33477	0.33492	0.15014	-0.11312	-0.19316	0.34847	1.4722	2.4164	2.5521	2.0216	1.2437	0.42886	-0.25668	-0.78916	-1.2574	-1.3251	-0.65627	0.2035	0.36063	-0.30663	-1.0537	-1.1057	-0.38319	0.62443	1.3664	1.543	1.2733	0.77667	-0.0001928	-0.92563	-1.459	-1.3472	-0.93376	-0.6478	-0.6645	-1.0171	-1.5468	-1.8129	-1.4294	-0.4701	0.69487	1.8369	2.8769	3.5385	3.2036	1.6417	-0.26727	-1.3799	-1.4739	-0.98736	-0.34301	-0.030082	-0.3165	-0.76138	-0.95224	-1.1407	-1.6056	-2.0362	-1.8144	-0.71408	0.73068	1.5533	1.2425	0.33901	-0.11988	0.36772	1.4515	2.2631	2.0204	0.74601	-0.53374	-0.76706	-0.18314	0.075671	-0.43088	-1.0364	-1.0098	-0.44625	0.012382	0.017834	-0.2976	
 MFG_L 	-0.0095908	0.81787	1.554	1.7564	1.0803	-0.12644	-1.0959	-1.2007	-0.29125	0.97806	1.5792	1.2436	0.75611	1.027	1.9854	2.5869	2.0945	0.99525	0.33453	0.2517	-0.35121	-2.1136	-3.7823	-3.7638	-2.5011	-1.6943	-1.7035	-1.3242	0.05013	1.3757	1.4434	0.63505	0.25014	0.4953	0.58249	0.26022	-0.21552	-0.62076	-0.59356	-0.031938	0.64622	1.1679	1.5787	1.7816	1.5878	1.0945	0.65331	0.44831	0.261	-0.066646	-0.28361	-0.2346	-0.3564	-1.1872	-2.3462	-2.8659	-2.5058	-1.5719	-0.16271	1.4824	2.7815	3.2481	2.8022	1.7572	0.54297	-0.5899	-1.5551	-2.2543	-2.6384	-2.5892	-1.8742	-0.91076	-0.65103	-1.0882	-1.1685	-0.38318	0.64128	1.1564	1.1779	1.2092	1.5058	1.9927	2.5526	2.8982	2.6159	1.5355	-0.21188	-1.9833	-2.7485	-2.1476	-0.85339	0.17488	0.39126	-0.080257	-0.68175	-0.82412	-0.36163	0.1447	0.11213	-0.28615	-0.40507	0.055864	0.74209	1.1506	1.1199	0.69832	0.041058	-0.54434	-0.76291	-0.46209	0.018638	-0.094653	-0.84777	-1.3279	-0.88155	0.19385	1.0197	1.1174	0.86941	0.67731	0.38272	-0.19198	-0.86975	-1.265	-1.0541	-0.31458	0.33643	0.17508	-0.71849	-1.3364	-0.92063	0.20128	1.1659	1.4494	0.97785	0.037998	-0.65036	-0.6237	-0.27814	-0.034388	0.38263	1.3099	2.2673	2.3121	1.3272	0.082549	-0.82814	-1.3344	-1.5743	-1.5261	-1.0282	-0.22875	0.43466	0.5828	-0.087435	-1.3506	-2.0427	-1.3748	-0.074411	0.82216	1.2239	1.5738	1.9721	1.809	0.45664	-1.4182	-2.0049	-0.48319	1.717	2.4186	1.0688	-0.68996	-1.0456	-0.25992	0.098939	-0.46801	-1.1107	-1.1344	-0.63893	0.02651	0.66919	1.2194	1.5295	1.1631	-0.11336	-1.5056	-1.9358	-1.5381	-1.1415	-0.89076	-0.55439	-0.32834	-0.41962	-0.454	0.01363	0.79304	1.3822	1.5188	1.1695	0.49239	-0.22731	-0.74921	-0.89613	-0.66348	-0.28243	-0.016229	0.065596	
 MFG_R 	-0.0073239	0.97622	1.6624	1.6842	0.94915	-0.12616	-0.89286	-0.92673	-0.34209	0.27963	0.40808	0.022713	-0.3751	-0.23557	0.39013	0.92393	1.0215	0.87958	0.81648	0.69072	-0.046567	-1.3841	-2.4155	-2.4994	-1.9113	-1.1839	-0.65196	-0.33675	0.031229	0.43665	0.51775	0.36319	0.50936	1.0071	1.3095	1.1188	0.60824	0.032177	-0.43956	-0.76571	-0.81135	-0.28318	0.65952	1.3257	1.425	1.3243	1.1946	0.74662	0.0076021	-0.37038	0.051532	0.81067	0.93285	-0.010587	-1.291	-2.0315	-2.2595	-2.0015	-0.85857	0.74973	1.7047	1.6242	1.0792	0.67385	0.40737	0.031017	-0.3604	-0.53938	-0.54754	-0.54985	-0.72775	-1.3357	-2.244	-2.6762	-2.0957	-0.94629	-0.019977	0.41362	0.57859	0.71437	0.88501	1.1988	1.8098	2.4934	2.705	2.0747	0.63214	-0.98016	-1.7826	-1.4364	-0.4407	0.53622	1.0263	0.7751	-0.087338	-0.87977	-0.96892	-0.4956	-0.023017	0.16408	0.20694	0.35685	0.54712	0.53164	0.36023	0.23859	0.12141	-0.18382	-0.64405	-0.93164	-0.96092	-1.1399	-1.5437	-1.5586	-0.75605	0.49228	1.4219	1.6649	1.4436	1.0678	0.57619	-0.086103	-0.77778	-1.1418	-0.8855	-0.15368	0.45378	0.40028	-0.19189	-0.64789	-0.54008	-0.087443	0.2335	0.19299	-0.053525	-0.18312	-0.026477	0.24598	0.3522	0.26396	0.17456	0.36317	0.83405	0.98446	0.43662	-0.24393	-0.38622	-0.068051	0.19181	0.16211	0.016198	-0.082194	-0.063076	0.037574	-0.1445	-0.81796	-1.3963	-1.2398	-0.63259	-0.19965	-0.002616	0.24562	0.69677	1.1976	1.2899	0.72354	0.045134	0.078519	0.78035	1.1847	0.62347	-0.38712	-0.83514	-0.49221	0.034075	0.22894	0.044069	-0.42126	-0.97493	-1.2491	-1.0515	-0.57275	-0.18897	-0.27808	-0.81207	-1.1614	-0.90296	-0.41419	-0.16722	0.014737	0.50479	1.0627	1.1661	0.90407	0.7439	0.76329	0.83003	0.90989	0.70785	-0.12273	-1.2073	-1.6207	-0.9159	0.31646	1.0367	0.76934	-0.16464	
 MFG_DPFC_L 	0.10847	0.97774	1.5219	1.3357	0.41224	-0.60638	-1.0584	-0.72255	0.20269	1.0592	1.1948	0.48232	-0.69143	-1.3762	-0.67727	1.0075	2.0965	1.5789	0.16985	-0.91563	-1.5485	-2.0216	-1.9896	-1.2916	-0.65192	-0.6478	-0.89922	-0.62686	0.30055	0.9959	0.65042	-0.21615	-0.4029	0.28297	0.94197	0.95284	0.4476	-0.046913	-0.086415	0.020989	-0.23898	-0.46174	-0.0092167	0.88173	1.5582	1.7103	1.4312	0.96933	0.46482	0.030697	-0.20318	-0.38034	-0.76783	-1.121	-0.75843	0.14455	0.30016	-0.63502	-1.3122	-0.77221	0.45118	1.3386	1.3379	0.71821	0.30182	0.48345	0.6924	0.08784	-1.4032	-2.6821	-2.5417	-1.5169	-1.2215	-1.8469	-2.1604	-1.3917	0.1038	1.4355	1.9733	1.7677	1.3	1.1368	1.681	2.6701	3.2501	2.7997	1.3558	-0.417	-1.6352	-1.9328	-1.5644	-1.029	-0.80728	-1.0824	-1.4887	-1.3178	-0.44563	0.46542	1.0002	1.2009	1.0102	0.4684	0.067373	0.32192	1.0325	1.2585	0.28926	-1.4346	-2.6718	-2.585	-1.5693	-0.80281	-0.78254	-0.94882	-0.7505	-0.18176	0.50464	1.0688	1.3941	1.4906	1.4446	1.3372	1.1389	0.80081	0.45036	0.2157	-0.11485	-0.80004	-1.5582	-1.8291	-1.3902	-0.4052	0.6619	1.2236	1.0624	0.56984	0.2974	0.29816	0.19798	-0.17088	-0.48655	-0.16921	0.83154	1.488	0.87744	-0.37899	-0.97956	-0.66986	-0.13826	0.2168	0.5248	0.87402	1.1302	0.92601	-0.0744	-1.3781	-1.9264	-1.5112	-0.93597	-0.79207	-0.96089	-1.1059	-0.99115	-0.58741	-0.097495	0.35858	0.90148	1.568	2.0483	1.8399	0.82868	-0.2635	-0.58736	-0.1695	0.37946	0.7121	0.84569	0.75017	0.30321	-0.41887	-1.12	-1.5111	-1.5492	-1.4609	-1.3487	-0.95134	-0.22493	0.2655	0.21922	0.1886	0.54743	0.76344	0.43203	0.047506	0.12281	0.47362	0.75049	0.84397	0.6501	0.16746	-0.26048	-0.28591	-0.023841	0.059455	-0.18367	-0.31353	-0.043078	
 MFG_DPFC_R 	0.077455	0.99206	1.7891	1.9066	0.97751	-0.42609	-1.2081	-0.68672	0.73629	1.6945	1.2919	-0.020698	-1.364	-2.0562	-1.5228	0.050815	1.3148	1.2478	0.49118	-0.01562	-0.44218	-0.99945	-1.2272	-1.0939	-1.0711	-1.0777	-0.79745	-0.33662	0.075173	0.19561	-0.15513	-0.63169	-0.50779	0.38087	1.3733	1.8426	1.6128	0.88362	0.14166	-0.42114	-0.87138	-0.90253	-0.23712	0.76486	1.398	1.2231	0.51247	-0.050102	-0.12429	0.29438	1.0332	1.5138	1.171	0.33187	-0.060711	-0.076448	-0.78609	-1.9801	-2.1783	-1.1282	-0.0045217	0.42605	0.36112	0.26001	0.34386	0.58102	0.75251	0.53832	-0.15538	-0.86376	-1.1492	-1.423	-2.0718	-2.5201	-2.1835	-1.2476	-0.17712	0.71784	1.2368	1.2794	1.0167	0.94173	1.5089	2.5557	3.2437	2.7156	0.92606	-1.072	-2.0493	-1.7339	-0.67902	0.35121	0.68043	0.029554	-1.1857	-1.9919	-1.7339	-0.65743	0.54243	1.2907	1.3808	0.97947	0.4463	0.1723	0.36385	0.72401	0.52248	-0.51546	-1.6007	-1.806	-1.3774	-1.2806	-1.6107	-1.6132	-0.95062	0.096271	1.1573	1.9008	2.1125	1.9093	1.5267	0.94103	0.098953	-0.62506	-0.6801	-0.13182	0.19323	-0.30175	-1.2051	-1.6836	-1.3727	-0.52761	0.30643	0.7714	0.87709	0.77911	0.61624	0.49646	0.45951	0.37009	0.07415	-0.10823	0.26259	0.7295	0.47706	-0.25029	-0.54818	-0.26375	0.016174	0.0056426	-0.014838	0.18842	0.48407	0.50638	-0.10048	-1.0897	-1.5943	-1.281	-0.76771	-0.55972	-0.48833	-0.31179	-0.070102	0.1667	0.41991	0.71366	1.0907	1.6015	2.0321	1.8236	0.74429	-0.56341	-1.1812	-0.78928	0.18263	1.0331	1.2959	0.82797	-0.18667	-1.3093	-2.122	-2.3597	-2.0415	-1.5258	-1.1026	-0.70088	-0.3164	-0.24997	-0.42729	-0.19608	0.60327	1.1901	1.0405	0.67733	0.68006	0.78368	0.61307	0.38747	0.32318	0.22833	-0.015498	-0.15337	0.061363	0.38458	0.3929	0.13464	-0.10637	
