Row,volume,FA,E1,E2,E3
SUPERIOR PARIETAL left,12846.1485184884,0.451565623283386,0.00112302473280579,0.000681873469147831,0.00041555447387509
CINGULATE  left,6683.31625800394,0.347506195306778,0.00105373188853264,0.000731985026504844,0.000510462385136634
SUPERIOR FRONTAL  left,17909.1754624751,0.392241299152374,0.00113183492794633,0.000756479275878519,0.000487369339680299
MIDDLE FRONTAL  left,11272.6273317845,0.373876541852951,0.00112107268068939,0.000756367051508278,0.000507651071529835
INFERIOR FRONTAL  left,10566.5794742798,0.414703100919724,0.00114909082185477,0.000757557048927993,0.000464385695522651
PRECENTRAL  left,14647.4757446863,0.426020056009293,0.00114257133100182,0.00072279287269339,0.000448729057097808
POSTCENTRAL  left,6452.49291997356,0.396470427513123,0.0010385497007519,0.000691539840772748,0.000448137376224622
ANGULAR  left,2958.46121488617,0.408294677734375,0.00104614277370274,0.000638651719782501,0.000442307413322851
PRE-CUNEUS left,2358.01880615354,0.367492288351059,0.00101267464924604,0.000652056885883212,0.000473846273962408
CUNEUS left,2619.01512954737,0.3622145652771,0.00101041991729289,0.000673142203595489,0.000479635287774727
LINGUAL  left,4841.25550156538,0.371726542711258,0.00117243023123592,0.000771767285186797,0.000539298052899539
FUSIFORM  left,7110.26400089674,0.364755600690842,0.00114883459173143,0.000780799251515418,0.000534984224941581
PARAHIPPOCAMPAL  left,342.463383875146,0.395767778158188,0.00108570244628936,0.000775477907154709,0.000476356741273776
SUPERIOR OCCIPITAL  left,1559.94334329031,0.403749406337738,0.00106815481558442,0.000710041087586433,0.000445628160377964
INFERIOR OCCIPITAL left,2460.60695638926,0.381315797567368,0.00111736671533436,0.000739510462153703,0.000497218687087297
MIDDLE OCCIPITAL left,5416.05087273909,0.372557699680328,0.00107706419657916,0.00070632656570524,0.000496273918543011
ENTORHINAL AREA left,265.522271198351,0.30464094877243,0.0010867256205529,0.000793286308180541,0.00059049273841083
SUPERIOR TEMPORAL left,10350.8426289312,0.378247171640396,0.00116167974192649,0.000786846212577075,0.000518571934662759
INFERIOR TEMPORAL left,3091.22235048534,0.358593612909317,0.0012330855242908,0.000844984140712768,0.00058329536113888
MIDDLE TEMPORAL left,9395.867642178,0.386939823627472,0.00120420125313103,0.00078213686356321,0.000534551509190351
LATERAL FRONTO-ORBITAL left,2778.93195197365,0.361487686634064,0.00115143891889602,0.000783237279392779,0.000542855530511588
MIDDLE FRONTO-ORBITAL left,1989.90838471946,0.373494207859039,0.00116180488839746,0.000811901001725346,0.000530013756360859
SUPRAMARGINAL left,4424.86830354979,0.374259054660797,0.0011271646944806,0.000745889206882566,0.000512556987814605
RECTUSleft,2326.33717152191,0.369604736566544,0.00118189444765449,0.000827557465527207,0.000540792534593493
INSULA left,9770.01266068477,0.174880802631378,0.00112161703873426,0.000940502737648785,0.000806752126663923
AMYGDALA left,2551.12591247961,0.210781648755074,0.00109787925612181,0.000890326919034123,0.000723739038221538
HIPPOCAMPUS left,5871.66295172716,0.212353751063347,0.00127947027795017,0.00102242454886436,0.000843705725856125
CEREBELLUM left,54036.7994874007,0.21803805232048,0.00110437686089426,0.000875897821970284,0.000745074299629778
CorticospinalTract left,1205.41076526979,0.55394721031189,0.00133038265630603,0.000645906839054078,0.000398640520870686
InferiorCerebellarPeduncle left,303.238502902662,0.579041242599487,0.00142450106795877,0.000674060895107687,0.000399897922761738
MedialLemniscus left,1164.67723502913,0.544300615787506,0.00139553227927536,0.000680274097248912,0.000460745941381902
