 IFG_opercularis_L 	-0.3918	4.4695	8.101	8.6957	5.6618	1.5231	-0.71581	-1.5668	-3.1778	-5.3097	-5.8235	-3.5962	0.14845	3.2026	4.534	4.5845	4.066	3.2649	2.1459	0.50728	-1.6173	-3.3658	-3.471	-1.8177	0.23559	1.5527	2.1143	2.1567	1.6059	0.61034	0.050949	0.86023	2.7988	4.2983	3.6761	0.79994	-2.6117	-4.709	-4.9157	-3.7096	-2.0483	-0.81721	-0.24054	0.01068	-0.0090376	-0.72159	-1.8688	-2.208	-1.2511	-0.004652	0.53417	0.32386	-0.35718	-1.1684	-1.326	-0.23261	1.4318	2.2098	1.7158	1.2796	1.9842	2.8573	2.4821	1.0878	-0.52289	-1.7777	-1.551	0.28076	1.6972	1.3358	0.014682	-1.133	-1.5725	-0.89	0.61432	1.4905	0.74716	-1.0695	-2.9803	-4.2477	-4.284	-3.121	-1.4092	0.35178	1.9932	3.2071	3.4994	2.6293	1.182	0.58331	1.7507	3.6713	3.9003	1.0002	-3.7259	-7.4084	-8.062	-5.8867	-2.4457	1.1876	4.3221	5.73	5.1165	4.037	3.9965	4.7194	4.3257	1.7993	-1.1364	-2.3472	-2.101	-2.2309	-3.5528	-4.924	-4.7761	-3.0749	-1.2375	-0.25916	0.078365	0.038441	-0.73061	-2.2	-3.3148	-2.9509	-1.0884	1.2043	2.865	3.6069	3.5531	2.9741	2.4619	2.3904	2.3131	1.6136	0.48603	-0.37305	-0.59934	-0.21006	0.50973	1.1257	1.4696	1.5291	1.0943	-0.0090153	-1.5881	-3.0729	-3.9764	-4.2382	-3.7063	-2.1038	0.10925	1.7786	2.1237	1.4141	0.53566	0.067557	-0.12	-0.66135	-1.5076	-1.1534	0.71628	1.4642	-0.34556	-2.2319	-1.7098	0.55231	2.3873	2.6296	1.8457	1.3622	1.4362	0.89606	-0.97326	-3.2603	-4.2909	-3.1678	-0.56361	2.6115	6.1642	8.9552	9.0341	6.0797	1.5349	-2.6262	-4.6849	-4.2686	-3.0326	-2.9481	-3.2172	-1.8902	-0.35365	-1.1201	-2.9186	-3.001	-1.5769	-0.21831	
 IFG_opercularis_R 	-0.44241	1.7738	3.2584	3.0607	1.2421	-0.27879	-0.36247	-0.98518	-3.685	-6.2545	-6.0507	-3.4023	-0.095568	2.7825	4.6589	5.0459	4.2375	3.3287	2.9481	2.6861	1.7513	-0.015284	-1.6403	-2.0548	-1.4249	-0.7987	-0.78904	-0.95946	-0.61429	0.056021	0.29697	0.096418	0.27418	1.0123	1.2935	0.4908	-0.67379	-1.3708	-1.5224	-1.3146	-0.88932	-0.30143	0.4476	1.1163	1.2366	0.60081	-0.43923	-1.2204	-1.2361	-0.48093	0.51222	1.0658	0.90521	0.29415	-0.18193	0.086528	1.0576	1.5627	0.5281	-0.84048	-0.13077	2.0232	2.4664	0.6908	-0.98033	-1.3807	-1.2635	-1.1736	-0.69019	0.13477	0.33094	-0.42939	-1.3443	-1.7614	-1.8783	-1.987	-1.7843	-1.3304	-1.681	-2.9077	-3.1433	-1.1953	1.4839	2.6738	2.2147	1.5993	1.6672	2.1558	2.5317	2.1886	1.1523	0.69573	1.345	1.6514	0.585	-1.0249	-1.9355	-1.5328	0.26528	2.6308	3.5465	1.675	-1.3848	-2.565	-1.1066	0.53499	0.14341	-1.2926	-1.5631	-0.30344	1.1419	1.3193	-0.14643	-2.1769	-3.2721	-2.8819	-1.423	0.17852	1.026	1.1718	1.1394	0.8649	0.23696	-0.51007	-1.2429	-1.6359	-1.1683	-0.008201	1.1002	1.7612	1.9272	1.6434	1.3483	1.364	1.34	1.0393	0.4279	-0.62552	-1.4372	-0.98339	0.34352	1.2649	1.2808	0.64519	-0.33172	-1.2859	-1.8455	-2.008	-2.174	-2.491	-2.3833	-1.4962	-0.42826	0.30082	0.74966	0.9204	0.79175	0.41665	0.037609	0.4339	1.7136	2.3992	1.4584	-0.14061	-1.0128	-0.92658	-0.37434	0.21156	0.67492	0.81007	0.067262	-1.647	-3.4376	-4.4636	-4.5351	-3.2938	0.32015	6.3046	11.0341	10.2586	5.1694	0.516	-1.6472	-2.2987	-2.4599	-2.0623	-0.81375	0.51624	0.68475	-0.30039	-1.4155	-2.1088	-2.2662	-1.7451	-0.87444	-0.15552	
 IFG_orbitalis_L 	-0.28664	2.6177	4.6445	5.486	5.4964	5.2861	4.7255	2.7023	-1.4949	-6.3763	-8.7336	-7.3187	-4.1463	-1.4098	0.22238	1.0447	1.6773	2.1897	1.9576	0.66334	-1.0009	-1.9605	-1.8331	-0.97891	0.029125	0.81363	1.5018	2.3772	3.2244	3.6301	3.5859	3.2794	2.8871	2.5712	1.9834	0.42648	-1.7894	-3.1435	-2.7469	-1.4965	-0.70243	-0.43787	0.0046107	0.73642	0.9946	0.22661	-0.96842	-1.5434	-1.2297	-0.58542	-0.34436	-0.77524	-1.4725	-1.9193	-1.8776	-1.3253	-0.59586	-0.21629	-0.2347	0.079957	1.2207	2.0309	1.0467	-0.90133	-1.7761	-1.0947	0.05895	0.79769	1.3578	1.929	1.5073	-0.28865	-1.7252	-1.1933	0.5358	1.5289	1.3993	1.2785	1.266	0.46119	-0.95	-1.9305	-1.8452	-0.83039	0.49607	1.8989	3.2613	3.7391	2.5892	0.2351	-1.884	-2.2686	-0.88301	0.44698	-0.087216	-2.3128	-4.3079	-4.303	-2.1304	0.73512	2.1846	1.333	-0.47175	-1.4126	-1.1905	-0.40477	0.715	2.0586	3.0036	2.9236	1.8707	0.39884	-0.9063	-1.7327	-1.9346	-1.3541	-0.017562	1.5983	2.5685	2.1621	0.48093	-1.7172	-3.25	-3.0494	-1.369	0.3053	0.79882	0.045788	-1.0267	-1.0117	0.53045	2.2549	2.6937	2.0456	1.5059	1.6312	1.7773	0.85635	-1.1194	-2.607	-2.2488	-0.42462	1.2247	1.3813	0.24444	-0.76893	-0.68917	0.083719	0.69338	0.84603	0.76	0.55096	-0.021868	-0.80395	-0.88954	0.097704	0.71001	-1.2824	-5.3591	-7.321	-4.8821	-1.2167	0.21424	-0.034821	0.16208	1.5177	3.0522	3.4085	2.6526	2.1236	2.0453	1.3231	0.16533	0.14185	1.4266	2.6635	3.0912	2.8411	2.5829	3.0984	3.7061	2.668	-0.14806	-2.8571	-4.0895	-4.4713	-5.0963	-5.4161	-3.6892	-0.34153	1.1165	-1.1655	-4.5002	-5.4198	-3.4968	-0.30613	
 IFG_orbitalis_R 	-0.54613	-0.9955	-0.98568	-0.39731	1.099	3.8249	5.8918	3.6864	-3.508	-11.2269	-13.8255	-10.3882	-4.6084	0.3124	3.6599	5.5067	5.8306	4.9788	3.5748	2.1017	0.89398	-0.054014	-1.1494	-2.6523	-4.068	-4.2018	-2.4715	-0.040142	1.5029	2.0173	2.2643	2.5118	2.6184	2.5758	2.0911	0.59604	-1.4221	-2.4561	-2.0264	-1.1431	-0.57925	-0.14712	0.58199	1.5421	1.798	0.67242	-0.86229	-1.4102	-0.84881	0.14607	1.0855	1.6558	1.3921	0.17214	-1.1168	-1.3381	-0.38782	0.67016	0.70932	0.19251	0.67974	1.8816	1.9406	0.78152	-0.074203	0.014496	0.47577	0.62599	0.27162	-0.69706	-2.2397	-3.5543	-3.7732	-2.9611	-1.8973	-1.205	-0.67933	0.02475	0.3118	-0.30206	-0.91918	-0.57788	0.25228	0.74686	1.2613	2.5856	4.411	5.4206	4.5938	2.1229	-0.40273	-1.1457	-0.5861	-1.0883	-3.0373	-4.4009	-3.7843	-1.6149	0.53994	1.1399	0.24806	-0.49119	-0.0061145	0.91229	0.81277	-0.56783	-1.9791	-1.9021	-0.022244	2.3254	3.1889	1.8699	-0.34782	-1.6708	-1.529	-0.47948	0.96684	2.3592	2.8311	2.0054	0.4429	-1.1709	-2.1397	-1.9221	-0.97801	-0.41224	-0.7677	-1.6491	-1.8845	-0.38575	2.1411	3.5148	2.8075	1.0013	-0.66134	-1.2752	-0.66989	-0.090755	-0.64396	-1.4928	-1.2917	-0.042205	1.4849	2.6331	2.8274	1.8817	0.43136	-0.55635	-0.78393	-0.81548	-0.94512	-0.76512	-0.30397	0.085803	0.76704	1.688	1.309	-1.2823	-4.2886	-4.9938	-3.246	-1.309	-0.55773	-0.67288	-0.98634	-0.7363	0.49801	2.0848	3.1252	3.2006	2.136	0.51279	-0.38194	-0.29085	-0.19644	-0.29359	0.56496	2.8496	4.9276	4.2831	0.49192	-3.4717	-4.464	-2.8352	-0.93621	0.41412	1.6858	2.6018	2.4784	0.92287	-2.2037	-5.4942	-6.2586	-4.0079	-1.2941	0.15136	
 IFG_triangularis_L 	-0.53973	2.317	4.4439	5.1529	4.5445	3.7116	2.8826	0.42927	-3.9774	-7.5113	-7.8172	-5.6365	-2.7901	-0.17321	1.9974	3.5974	4.4139	4.2287	2.9045	0.49037	-2.2227	-3.7879	-3.2812	-1.101	1.3676	2.9198	3.3876	3.289	2.965	2.3452	1.51	1.027	1.3323	1.8897	1.3609	-0.79052	-3.1388	-3.8627	-2.9814	-1.8483	-1.2146	-0.77822	-0.059934	0.84787	1.226	0.41429	-1.2561	-2.4237	-1.9502	-0.17194	1.5058	1.9941	1.0387	-0.63986	-1.5139	-0.7511	0.76475	1.4525	0.80334	0.19383	1.0421	2.2009	1.6574	-0.20387	-1.8838	-2.7	-1.8932	0.65804	3.0226	3.0662	0.46168	-3.246	-5.1709	-3.3882	0.37803	2.3585	1.1695	-1.4253	-3.5839	-4.7536	-4.735	-3.312	-0.68997	2.2782	4.7379	6.5561	7.6064	7.0073	4.5791	2.1394	1.5315	2.0619	1.3139	-1.8022	-5.9755	-9.0597	-9.4517	-6.9336	-2.946	0.82897	3.3894	4.043	3.1299	2.381	3.3873	5.7786	6.6971	4.1861	0.34522	-1.947	-2.6548	-3.2699	-4.3484	-5.0398	-4.4483	-2.7235	-0.60705	1.2554	2.1199	1.2036	-1.3051	-3.8665	-4.5772	-2.6422	0.75893	3.3698	3.9433	3.1494	2.4807	2.7187	3.4346	3.6722	2.9391	1.4013	-0.43274	-1.8561	-2.3835	-2.307	-2.3353	-2.39	-1.5212	0.48623	2.4787	2.9775	1.328	-1.4241	-3.226	-3.1489	-1.7653	0.16007	1.9144	2.4047	1.1513	-0.51467	-0.81961	0.24878	1.0907	0.16381	-2.2177	-3.5003	-2.3145	-1.0575	-1.9495	-3.4361	-3.0114	-0.41623	2.6572	4.1833	3.6725	2.5891	1.9527	0.80777	-1.5127	-3.6809	-4.1993	-2.925	-0.25689	3.8837	8.9763	12.1133	10.6135	5.7418	0.56405	-3.1835	-4.6841	-3.7704	-2.0465	-1.8825	-2.9034	-2.8774	-2.3763	-3.3797	-4.9062	-4.6988	-2.7681	-0.41835	
 IFG_triangularis_R 	-0.58571	-0.014586	0.7582	1.1568	0.87066	1.1551	2.3641	1.708	-2.6703	-7.7895	-9.2789	-6.5329	-2.2456	1.2341	3.3321	4.4345	4.9264	4.8833	4.2103	2.872	0.97842	-1.1144	-2.5939	-2.821	-2.0505	-0.88328	0.10283	0.33587	-0.047262	-0.28828	-0.11273	0.35449	1.3133	2.636	3.0313	1.4492	-1.1072	-2.702	-2.6116	-1.5905	-0.80716	-0.5852	-0.31989	0.25923	0.56604	0.047766	-1.027	-1.7219	-1.3033	-0.036433	1.3022	2.2087	2.2325	1.2632	0.11415	-0.24786	0.28972	0.87558	0.61823	0.088759	0.73195	2.252	2.7742	1.7202	0.13206	-1.2719	-2.2675	-2.2503	-1.1001	-0.1453	-0.57933	-1.7753	-2.2952	-1.7194	-0.90373	-0.69007	-0.90217	-1.154	-1.6466	-2.1313	-1.5449	0.33857	2.1649	2.6291	2.1915	2.25	2.8883	2.8798	1.794	0.59224	0.48164	1.6939	2.5946	1.2164	-2.0139	-4.9011	-5.8348	-4.6084	-2.0608	0.62467	2.2948	2.2881	1.242	0.61095	0.95539	1.3139	0.62538	-0.50542	-0.55353	0.57921	1.589	1.5583	0.51377	-0.76823	-1.4005	-1.3365	-0.87179	-0.14385	0.30653	0.085012	-0.51929	-1.1014	-1.2441	-0.9404	-0.98485	-1.5741	-1.7641	-1.1754	-0.32372	0.61426	1.5919	2.1724	2.1348	1.5462	0.60405	-0.021009	0.091495	0.32326	0.29545	0.67491	1.581	2.1785	2.2122	1.8828	0.90553	-0.7383	-2.169	-2.586	-2.2213	-1.8244	-1.5698	-1.2065	-0.73729	-0.10059	0.87398	1.7308	1.5681	0.10971	-1.6417	-2.1274	-1.1563	-0.21924	-0.20997	-0.52075	-0.65562	-0.63528	-0.22833	0.58572	1.4587	2.2064	2.3712	1.375	-0.4374	-2.0265	-2.5431	-1.5513	1.0982	4.999	8.013	6.8893	1.8124	-2.394	-2.6058	-1.0548	-0.94053	-2.2267	-3.0387	-2.5998	-1.6748	-1.6185	-3.0682	-4.815	-4.8961	-3.1539	-1.3419	-0.47303	
 LFOG_L 	-0.25514	1.4409	2.011	2.0005	2.5107	3.3868	3.3196	1.4975	-1.6537	-4.8015	-6.1266	-5.086	-3.142	-1.579	-0.47208	0.45759	1.2763	1.6523	1.2706	0.41104	-0.37729	-0.75695	-0.40728	0.72641	1.9374	2.3709	1.8984	1.0927	0.59437	0.5896	0.76494	0.81931	0.97786	1.5459	1.9504	1.0708	-0.88282	-2.1021	-1.6402	-0.478	0.20064	0.30939	0.45489	0.93361	1.2208	0.66773	-0.48829	-1.3809	-1.4286	-0.7544	-0.13307	-0.31045	-1.153	-1.7843	-1.631	-1.0516	-0.62738	-0.26536	0.44318	1.421	1.8645	0.87559	-1.0816	-2.1612	-1.2181	0.85098	2.0797	1.8861	1.392	0.90933	-0.13972	-1.1493	-0.90045	0.43968	1.3338	0.70071	-0.90756	-2.2991	-3.0989	-3.2529	-2.2659	-0.41353	0.87521	1.0659	1.1995	2.0561	3.0667	3.1361	1.908	0.22758	-0.50135	0.21018	1.1492	0.93838	-0.2939	-1.5499	-2.1303	-1.7531	-0.60431	0.46621	0.62113	-0.21469	-1.4058	-1.8657	-0.95723	0.54309	1.2538	0.73151	-0.16082	-0.25053	0.3752	0.487	-0.33211	-1.1277	-1.0262	-0.055624	1.3693	2.5302	2.4435	0.97149	-0.91312	-2.2679	-2.6411	-1.9038	-0.45114	0.98115	1.8849	1.983	1.1164	-0.37517	-1.5537	-1.6512	-0.8477	-0.10816	0.032193	0.24173	0.98742	1.3561	0.72549	-0.10808	-0.41081	-0.18357	0.51931	1.3954	1.6225	0.77347	-0.45503	-0.97096	-0.49523	0.27115	0.63424	0.45531	-0.17732	-0.83336	-0.70936	0.47979	1.8338	1.789	-0.25057	-2.8462	-3.9602	-3.1419	-1.5581	-0.50525	-0.33552	-0.3627	0.22904	1.1273	1.347	0.91608	0.4904	0.1383	-0.22623	-0.42838	-0.21556	0.57162	1.6859	2.7134	3.5728	3.8959	2.7018	0.2126	-1.5793	-1.7372	-1.4949	-1.6131	-1.4323	-0.77598	-0.36976	-0.89106	-2.3721	-3.8401	-4.0905	-2.9724	-1.4342	-0.23207	
 LFOG_R 	-0.26456	0.12795	0.28363	0.59123	1.3836	2.229	1.9394	-0.39863	-4.0854	-6.85	-6.6377	-3.8744	-0.97288	0.57487	1.1595	1.7566	2.6374	3.2965	3.3056	2.6453	1.4787	0.17993	-0.65451	-0.81402	-0.70172	-0.54809	-0.32934	-0.35664	-0.73253	-0.7812	-0.18351	0.28567	0.17384	0.13627	0.43137	0.23526	-0.71903	-1.3916	-0.95651	0.091545	0.70947	0.62274	0.47654	0.70446	0.91401	0.66118	0.10388	-0.25116	-0.022736	0.6934	1.3556	1.4288	0.74301	-0.33391	-1.0174	-0.82872	-0.062841	0.52601	0.3709	-0.065633	0.17309	0.71893	0.49171	-0.34717	-0.95737	-1.1067	-0.97787	-0.58539	0.03039	0.23589	-0.48908	-1.4385	-1.5888	-1.0598	-0.54676	-0.27215	-0.30939	-0.68431	-0.95004	-0.70655	-0.19086	0.094921	-0.026303	-0.28421	-0.097721	1.0305	2.7044	3.6021	2.8495	1.1784	0.3561	1.165	2.1991	1.5774	-0.78589	-3.3003	-4.0043	-2.1735	0.57885	1.8533	1.2148	0.12641	-0.38035	-0.45451	-0.69051	-1.4535	-2.2408	-2.295	-1.7147	-0.89837	0.068931	0.8784	1.0595	0.82885	0.83404	1.0996	1.3209	1.5303	1.6309	1.3339	0.60848	-0.44003	-1.4033	-1.606	-1.0576	-0.34337	0.27422	0.72726	0.94362	0.97011	0.77564	0.41776	0.29035	0.42687	0.18361	-0.54541	-0.93844	-0.77993	-0.72311	-0.78516	-0.4709	0.04674	0.4314	0.91062	1.4375	1.2293	0.041594	-1.0006	-0.85212	-0.12365	0.0097139	-0.43833	-0.83393	-0.87253	-0.20471	1.3174	2.6165	1.8276	-1.1837	-3.6263	-3.2772	-1.6036	-1.0177	-1.5793	-1.9898	-1.5328	-0.33204	1.0545	2.0326	2.266	1.635	0.50926	-0.1608	0.007746	0.35115	0.51374	1.4144	3.8001	6.1011	5.7777	2.8326	-0.28988	-1.7827	-1.8858	-1.8636	-2.2436	-2.4488	-1.991	-1.1819	-1.007	-2.1762	-3.9743	-4.8743	-4.1609	-2.3932	-0.40419	
 MFOG_L 	0.0060851	0.76909	0.783	0.63365	0.68028	-0.13661	-1.1921	-0.092457	1.9093	1.5473	-0.11795	-0.26461	0.76451	1.2713	0.80105	0.061121	-0.014932	0.59315	1.0411	0.8325	0.20977	-0.42259	-0.77254	-0.73542	-0.62944	-0.72883	-0.72293	-0.39297	-0.10473	-0.15591	-0.36913	-0.43253	-0.15246	0.55444	1.2391	0.94084	-0.3679	-1.5115	-1.7288	-1.1189	-0.06111	0.9101	1.3477	1.1766	0.6926	0.31285	0.11843	0.038568	0.29639	0.87251	1.2781	1.2742	0.82886	-0.070345	-0.87262	-0.85871	-0.15553	0.42206	0.38378	0.064319	-0.24442	-0.98229	-2.085	-2.3805	-1.2747	0.17242	0.51891	-0.085114	-0.31009	0.010682	-0.059516	-0.64769	-1.0302	-0.76487	-0.092656	0.50495	0.95044	1.2997	1.3715	1.3574	1.4055	0.69608	-0.98178	-2.1399	-1.7063	-0.26173	1.1963	2.1239	2.1265	1.0661	-0.3784	-1.2827	-1.3324	-0.86189	-0.67393	-1.155	-1.4284	-0.39199	1.5975	2.8053	1.9961	-0.095214	-1.5683	-1.4753	-0.73437	-0.61288	-0.74994	-0.18506	0.56802	0.49553	-0.2155	-0.70994	-0.77559	-0.74192	-0.45392	0.31283	1.1549	1.7921	2.1287	1.7634	0.56575	-0.9613	-1.8759	-1.4033	-0.044315	0.94907	1.2229	1.0849	0.67619	0.23228	-0.084616	-0.40088	-0.57946	-0.40401	-0.10129	0.11096	0.25846	0.04883	-0.8972	-2.0731	-2.4015	-1.587	-0.37443	0.40832	0.44515	-0.097697	-0.62817	-0.63951	-0.30323	0.066895	0.62087	1.2071	1.0809	0.34994	0.32165	1.8539	4.187	5.2972	4.0105	1.3247	-1.3981	-3.4011	-3.8811	-2.8	-1.2983	-0.34961	0.072325	0.18916	-0.18758	-0.94234	-1.5995	-1.9055	-1.7537	-1.2334	-0.69694	-0.21999	0.81649	2.6545	3.9176	3.1981	0.95689	-1.3496	-2.4299	-1.7624	-0.43126	-0.049767	-0.34721	0.069309	0.78298	0.43061	-0.39622	-0.5198	-0.52407	-0.95943	-0.94292	-0.0051621	
 MFOG_R 	-0.060299	0.25136	1.1471	2.4206	2.8846	1.0638	-1.9645	-2.5895	-0.80122	-0.50671	-2.1264	-2.6954	-1.5387	-0.10912	0.75945	1.2433	1.5873	1.5453	1.0125	0.3709	-0.008035	-0.035967	0.12261	0.15535	-0.18156	-0.68274	-0.87739	-0.85219	-1.0171	-1.0981	-0.57327	0.18745	0.53516	0.8109	1.3949	1.4019	0.35562	-0.5514	-0.47434	0.19045	1.0638	1.7609	1.7602	1.2389	0.68402	0.15899	-0.32665	-0.61714	-0.507	0.069984	0.62857	0.64954	0.3127	-0.025905	-0.3366	-0.60827	-0.66106	-0.45851	-0.37755	-0.81608	-1.6889	-2.5725	-2.9888	-2.3927	-0.52946	1.6768	2.5393	1.8193	1.0021	0.78201	0.49507	-0.060152	-0.44482	-0.5326	-0.43394	-0.30271	-0.24682	-0.2031	-0.16386	0.052943	0.662	0.98474	0.29125	-0.77274	-1.1743	-0.70512	0.30954	1.1593	1.0169	-0.036662	-0.7819	-0.38547	0.32827	0.32854	-0.084142	-0.20603	0.33952	1.6319	3.0619	3.3895	1.7442	-1.045	-2.9149	-2.9832	-2.4483	-2.6394	-2.9825	-2.2095	-0.63899	0.62474	1.1779	1.1647	0.84512	0.39464	0.13064	0.46233	1.2858	2.0071	2.0319	1.2476	0.29597	-0.1912	-0.29873	-0.17126	0.27894	0.73355	0.73578	0.40456	0.0080223	-0.41896	-0.73585	-0.78461	-0.44275	0.28817	0.81517	0.637	0.18438	-0.22627	-1.0474	-2.1731	-2.6018	-1.9707	-0.91161	0.063493	0.62202	0.29731	-0.68581	-1.3654	-1.2306	-0.47321	0.52246	1.1354	0.73543	-0.21655	-0.24176	1.473	4.1348	5.8051	4.935	1.9353	-1.2074	-2.8557	-2.9555	-2.4064	-1.8013	-1.1349	-0.18462	0.878	1.3447	0.78546	-0.58502	-2.1371	-2.9882	-2.6782	-1.6317	-0.38233	1.3709	3.6267	4.6511	3.4299	1.4373	-0.2515	-1.7401	-2.3311	-1.5658	-0.63803	-0.43537	-0.18625	0.56502	1.0029	0.62689	-0.47706	-2.1161	-3.2363	-2.453	0.097065	
 RG_L 	-0.17919	1.263	1.26	0.53222	0.68768	1.2635	0.73572	-0.43739	-2.0164	-4.8818	-7.0198	-5.897	-2.9939	-1.043	-0.64226	-0.64091	-0.00401	1.0023	1.5386	1.3703	0.9005	0.62241	0.76479	0.94994	0.63887	0.091643	-0.18227	-0.26891	-0.21783	0.27361	1.0513	1.4756	1.4628	1.5773	1.7287	0.90582	-1.0535	-2.6744	-2.4757	-0.50614	1.7915	3.0597	3.2163	2.711	1.6116	0.20417	-0.75947	-0.77843	0.0082437	0.81107	0.83898	0.20766	-0.48052	-0.84218	-0.66097	-0.14141	0.11996	-0.34018	-1.615	-3.046	-3.5794	-3.0363	-2.0143	-0.73219	0.86208	2.1105	1.9442	0.71167	0.13183	0.49985	0.54693	0.062599	-0.20562	-0.18396	-0.1036	0.2301	0.64404	0.1968	-1.1975	-1.8916	-0.84626	0.56348	0.62588	-0.32695	-0.55795	0.82121	2.7298	3.4325	2.3443	0.26735	-1.1192	-0.62903	0.61791	0.44739	-1.3396	-2.9281	-2.7891	-0.92872	1.7979	4.1009	4.0653	0.96312	-3.0552	-5.0508	-4.331	-2.431	-0.94257	-0.20571	0.24316	0.70278	0.91628	0.56721	-0.18635	-0.71703	-0.34209	0.86411	2.2441	3.3508	3.5675	2.3288	0.18255	-1.6687	-2.2711	-1.2919	0.5507	2.1706	2.9982	2.4992	0.6484	-1.1491	-1.7433	-1.5564	-1.0881	-0.33633	0.44326	1.0725	1.3231	0.30248	-2.0985	-4.0388	-3.9102	-2.2685	-0.50487	0.58073	0.52229	-0.57239	-1.4372	-0.91542	0.50653	1.6193	2.0659	1.8927	0.87467	-0.3923	-0.28191	1.8987	4.4977	4.5416	1.1485	-2.5237	-3.2183	-2.0773	-1.6569	-1.4785	-0.52403	0.18656	0.14022	0.246	0.76189	0.84255	-0.22964	-1.8097	-2.3174	-1.266	0.3732	1.7308	3.08	5.0358	6.4636	4.9883	0.74468	-3.0548	-3.8778	-2.1369	-0.47121	-1.2869	-4.0226	-5.6355	-4.5096	-2.4577	-1.9018	-3.0081	-4.2565	-4.173	-2.6673	-0.67169	
 RG_R 	-0.14643	0.38786	0.094613	-0.28654	0.56734	1.8086	1.4713	0.11401	-1.4677	-4.1584	-6.3835	-5.6484	-3.1408	-1.254	-0.5683	-0.46581	-0.093831	0.85241	1.8565	2.2924	2.0318	1.4648	1.1414	1.021	0.5781	-0.21659	-0.99875	-1.5311	-1.4376	-0.44898	0.84572	1.4445	1.2355	1.1292	1.381	0.8249	-0.93796	-2.2922	-1.8355	-0.071165	1.5593	2.2168	2.1308	1.8016	1.2629	0.46852	-0.29409	-0.5876	-0.15916	0.53541	0.70506	0.38453	0.091533	-0.052836	-0.10866	-0.1895	-0.39632	-0.8323	-1.8157	-3.1617	-3.9165	-3.4252	-1.9217	-0.0074758	1.9993	3.4822	3.2031	1.3942	0.19333	0.36514	0.59574	0.24153	-0.17757	-0.40129	-0.45723	-0.12803	0.45353	0.38899	-0.66774	-1.5957	-1.3905	-0.64788	-0.50438	-0.92403	-0.77736	0.47019	1.8751	2.2843	1.6692	0.72923	0.24688	0.635	1.038	0.1845	-1.6488	-2.9704	-2.667	-0.65642	2.2241	4.3126	3.6948	0.20536	-3.5905	-4.8053	-3.1301	-0.75408	0.2859	0.070473	-0.063062	0.45336	0.93005	0.7935	0.34227	0.036876	0.18429	0.86703	1.7348	2.3236	2.2694	1.3815	-0.16649	-1.8131	-2.517	-1.5366	0.25047	1.3178	1.3246	0.64965	-0.32618	-0.94576	-0.99523	-0.94738	-0.71336	-0.031667	0.62342	1.0971	1.46	0.89746	-0.90764	-2.5301	-2.6071	-1.3937	0.094305	1.0847	1.0649	0.03472	-1.0162	-0.96208	-0.039816	0.71224	1.033	1.009	0.46881	0.014387	0.66093	2.1708	3.2195	2.4099	-0.60008	-3.6376	-3.8925	-2.0364	-0.77616	-0.40847	0.043791	0.36199	0.45744	0.79354	1.1693	1.045	0.29781	-0.58751	-0.76871	0.02171	1.2122	2.1536	2.6768	2.9655	2.6924	0.89515	-2.1005	-4.0791	-3.4824	-1.0103	1.141	0.82257	-2.0774	-4.9589	-5.1229	-3.0374	-1.4758	-2.0725	-3.9599	-4.8945	-3.5544	-0.61327	
 PoCG_L 	-0.040167	2.3326	3.649	3.3079	1.8986	0.88819	0.99282	1.3036	0.71936	-0.62982	-1.7678	-1.8315	-0.97225	-0.16945	0.034616	0.02381	0.39461	1.1165	1.6878	1.6434	0.73	-0.62	-1.3692	-1.1313	-0.57289	-0.25522	-0.04933	0.18249	0.28961	0.31717	0.47921	0.74241	1.027	1.3405	1.2937	0.31757	-1.2008	-1.9894	-1.518	-0.59386	-0.15808	-0.29446	-0.47855	-0.35182	-0.096245	-0.12292	-0.60654	-1.1799	-1.036	0.073481	1.2212	1.4065	0.76253	0.21272	0.28027	0.61152	0.62033	-0.015605	-1.063	-1.2822	0.13285	1.7026	1.7101	0.76652	0.28609	0.56814	1.2095	1.6401	1.3311	0.33861	-0.74802	-1.6332	-2.3749	-2.6036	-1.94	-1.0188	-0.77087	-1.5391	-3.0885	-3.9578	-2.4394	0.5884	2.3917	2.1123	1.3167	1.2487	1.5101	1.3061	0.81801	0.97307	2.121	3.3758	3.5681	2.3675	-0.0025933	-2.8208	-4.4919	-4.0775	-2.5844	-1.091	0.62198	2.2109	2.4882	1.8463	1.8755	2.5063	2.0371	0.057381	-1.8182	-2.3561	-2.0394	-1.8524	-1.8656	-1.4086	-0.23569	1.0739	1.8805	1.9953	1.3732	-0.03648	-1.9526	-3.5232	-3.8042	-2.609	-0.53166	1.6445	3.144	3.3169	2.1878	0.61328	-0.64489	-1.4071	-1.3937	-0.44206	0.57688	0.67764	0.25635	0.24481	0.57294	0.71605	0.82824	1.2652	1.7676	1.8262	1.1508	-0.18562	-1.4554	-1.8606	-1.5134	-0.95369	-0.40913	-0.2819	-1.072	-2.1679	-2.2165	-1.1986	-0.67028	-1.5914	-2.7082	-1.7304	1.3797	3.7699	3.5085	1.8908	1.0817	1.3632	1.436	0.50498	-0.65776	-0.75169	0.29172	1.1638	0.88187	0.040703	-0.1511	0.3363	0.66001	0.8654	1.6417	2.5157	2.2824	0.93415	-0.6545	-2.1059	-3.1985	-3.0766	-1.1962	1.1599	1.9349	0.84774	-0.67836	-1.7361	-2.6159	-3.2137	-2.3363	0.32054	
