Row,volume,FA,E1,E2,E3
SUPERIOR PARIETAL left,9806.22024312091,0.450995922088623,0.00104953104164451,0.000612067466136068,0.00039700636989437
CINGULATE  left,6687.84220580846,0.341756403446198,0.000989056657999754,0.000692382571287453,0.000487651093862951
SUPERIOR FRONTAL  left,16608.7197933105,0.405156254768372,0.00109429121948779,0.000713601533789188,0.000455887027783319
MIDDLE FRONTAL  left,10645.0292362248,0.384781301021576,0.00108214956708252,0.000708765524905175,0.00047882940270938
INFERIOR FRONTAL  left,11316.3781605615,0.42328405380249,0.00113688211422414,0.000718925264663994,0.00045370013685897
PRECENTRAL  left,13965.5662754723,0.451017737388611,0.00110179802868515,0.000656470656394958,0.000409478641813621
POSTCENTRAL  left,7087.63426187416,0.408769965171814,0.000951012072619051,0.000619646220002323,0.000403650919906795
ANGULAR  left,2736.68977246482,0.422111183404922,0.00101751217152923,0.00060908735031262,0.000410534878028557
PRE-CUNEUS left,2087.97058715067,0.358140647411346,0.00089593167649582,0.000601001200266182,0.000430889398558065
CUNEUS left,2849.83846757775,0.368046343326569,0.00100158026907593,0.000657629047054797,0.00046763860154897
LINGUAL  left,4397.71261672268,0.369486510753632,0.00107667094562203,0.000704991398379207,0.000502628972753882
FUSIFORM  left,6580.72810776821,0.35561528801918,0.00100198073778301,0.000704010366462171,0.000478776317322627
PARAHIPPOCAMPAL  left,223.280091689522,0.369163751602173,0.000985494581982493,0.000685452367179096,0.000478793983347714
SUPERIOR OCCIPITAL  left,1701.75637449852,0.42587411403656,0.00109917961526662,0.000673873291816562,0.000439278897829354
INFERIOR OCCIPITAL left,2350.47555981267,0.390506118535995,0.00107412762008607,0.000696477480232716,0.000470768311060965
MIDDLE OCCIPITAL left,5087.16533227749,0.374141186475754,0.00104175193700939,0.000670123321469873,0.000482213596114889
ENTORHINAL AREA left,381.688264847629,0.316202372312546,0.00110164820216596,0.00080291525227949,0.000582347041927278
SUPERIOR TEMPORAL left,9036.80911635296,0.367296427488327,0.00110848911572248,0.00074728496838361,0.000514085812028497
INFERIOR TEMPORAL left,4073.35302406561,0.371656149625778,0.00116180663462728,0.000798001128714532,0.000530076504219323
MIDDLE TEMPORAL left,11007.1050605862,0.394819259643555,0.00112730532418936,0.000735201174393296,0.000489027646835893
LATERAL FRONTO-ORBITAL left,2626.55837588823,0.35654753446579,0.00117329601198435,0.00079189904499799,0.000565834168810397
MIDDLE FRONTO-ORBITAL left,1448.30329744555,0.33844667673111,0.00121362262871116,0.000869537645485252,0.000611012568697333
SUPRAMARGINAL left,6005.93273659451,0.391702711582184,0.00107190583366901,0.000687449297402054,0.000469009159132838
RECTUSleft,1709.29962083938,0.356650680303574,0.00108252291101962,0.000803736562374979,0.000501359289046377
INSULA left,10637.4859898839,0.172015160322189,0.00114681699778885,0.000966313818935305,0.000836131745018065
AMYGDALA left,2404.78693346688,0.219663336873055,0.00104445102624595,0.000847781309857965,0.000679330842103809
HIPPOCAMPUS left,5744.93641320068,0.212072417140007,0.00118711241520941,0.000962863850872964,0.000788664387073368
CEREBELLUM left,63174.6881047212,0.228764086961746,0.00107427150942385,0.000836996070574969,0.00070785143179819
CorticospinalTract left,1280.84322867841,0.548561930656433,0.00135999161284417,0.000647256267257035,0.000420164171373472
InferiorCerebellarPeduncle left,419.40449655194,0.570328414440155,0.00152613339014351,0.000732043234165758,0.00045208606752567
MedialLemniscus left,1068.12368186609,0.579996526241302,0.00149222905747592,0.000690111250150949,0.000442347576608881
SuperiorCerebellarPeduncle left,921.784702853365,0.554103791713715,0.00174647907260805,0.00085041398415342,0.000586138048674911
CerebralPeduncle left,1718.35151644842,0.675544440746307,0.00172827171627432,0.000627180328592658,0.000380142068024725
AnteriorLimbInternalCapsule left,2599.40268906113,0.583920121192932,0.00131847802549601,0.000626888999249786,0.000337650562869385
PosteriorLimbInternalCapsule left,3736.92423726315,0.64093816280365,0.00139835139270872,0.000550159602425992,0.000311046140268445
PosteriorThalamicRadiation left,13248.9578730904,0.494222193956375,0.00128286180552095,0.000670362554956228,0.00044748024083674
AnteriorCoronaRadiata left,14633.8979012727,0.443921267986298,0.00124921416863799,0.000733596505597234,0.000485116499476135
SuperiorCoronaRadiata left,12239.6715126831,0.442623674869537,0.00113372399937361,0.000709489220753312,0.000426787504693493
PosteriorCoronaRadiata left,7571.91067695751,0.421641319990158,0.00108174979686737,0.000692774425260723,0.000432330270996317
Cingulum left,4687.37327621179,0.505613744258881,0.00126819836441427,0.000662553356960416,0.000409195374231786
CingulumHippocampal left,1768.13694229811,0.45710489153862,0.00115878041833639,0.000672182708512992,0.000435772468335927
FornixStriaTerminalis left,1549.3827984131,0.517055451869965,0.00144647201523185,0.000740071758627892,0.000474485888844356
SuperiorLongitudinalFasciculus left,10121.5279401689,0.457342654466629,0.00114114035386592,0.000702347024343908,0.000408682273700833
SuperiorFronto-occipitalFasciculus left,122.200590721968,0.390943706035614,0.00111340521834791,0.000734632776584476,0.000481034454423934
InferiorFronto-occipitalFasciculus left,2908.67578903648,0.48029413819313,0.0013478280743584,0.000719908566679806,0.000492266728542745
SagittalStratum left,6788.92170677601,0.493091136217117,0.00129274278879166,0.000723678094800562,0.0004293788515497
ExternalCapsule left,3068.59261146276,0.367175281047821,0.00110406230669469,0.000768709811381996,0.00050399120664224
UncinateFasciculus left,1166.1858842973,0.376416981220245,0.00122012582141906,0.000785287644248456,0.000560497457627207
PontineCrossingTract left,1470.93303646814,0.471415013074875,0.00136186636518687,0.000790838210377842,0.00055977696320042
MiddleCerebellarPeduncle left,6663.7038175177,0.508260428905487,0.00125949014909565,0.000661538157146424,0.000413670466514304
Fornix  left,339.446085338801,0.456106811761856,0.00218521081842482,0.00114946707617491,0.000936532684136182
GenuCorpusCallosum left,2991.65149878596,0.643895447254181,0.00172060169279575,0.000625745509751141,0.00042061138083227
BodyCorpusCallosum left,4614.95811133952,0.581876873970032,0.00167965050786734,0.000689262058585882,0.000489240861497819
SpleniumCorpusCallosum left,6776.85251263063,0.62128084897995,0.00161266454961151,0.000624095613602549,0.00041781147592701
RetrolenticularInternalCapsule left,2247.88740957695,0.540230393409729,0.00134978361893445,0.00066431931918487,0.000409389002015814
Red Nucleus left,25.6470375589316,0.357952207326889,0.00107128627132624,0.000715929607395083,0.000512196507770568
Substancia Nigra left,245.909830712109,0.564758658409119,0.00130672287195921,0.000731983338482678,0.000322214735206217
TapatumLeft,487.2937136197,0.562081515789032,0.00140777789056301,0.000668206426780671,0.000436520087532699
CAUDATE NUCLEUS left,5188.24483324505,0.234288170933723,0.000973445014096797,0.000774042506236583,0.000616156845353544
PUTAMEN left,4414.30775867258,0.232518091797829,0.000949456822127104,0.000758401292841882,0.000594583281781524
THALAMUS left,8615.89597053285,0.372597873210907,0.00114080822095275,0.000784007308539003,0.000524745497386903
GLOBUS PALLIDUS left,1697.230426694,0.384888261556625,0.0010584892006591,0.000735211477149278,0.000469505204819143
MIDBRAIN left,3133.46452999417,0.440069913864136,0.00125663680955768,0.000773679639678448,0.000503107439726591
Reticular formation left,221.77144242135,0.286595463752747,0.00118238886352628,0.00083492073463276,0.000666972657199949
MEDULLA left,1437.74275256834,0.446916669607162,0.00139193644281477,0.000795253261458129,0.000576942577026784
SUPERIOR PARIETAL  right,11304.3089664161,0.440018326044083,0.00108501478098333,0.000653318595141172,0.000421960430685431
