Row,volume,FA,E1,E2,E3
SUPERIOR PARIETAL left,9002.11018318499,0.449676245450974,0.00113076227717102,0.000690418819431216,0.000420137046603486
CINGULATE  left,6328.78367998342,0.343155205249786,0.00102244096342474,0.00071539479540661,0.000501164409797639
SUPERIOR FRONTAL  left,13277.6222091857,0.383156925439835,0.00114091509021819,0.000771063729189336,0.000502796610817313
MIDDLE FRONTAL  left,10332.7388377131,0.383629381656647,0.00110085576307029,0.00073075940599665,0.00048671499826014
INFERIOR FRONTAL  left,10154.7182240687,0.426640719175339,0.00114889827091247,0.000729596300516278,0.000452659645816311
PRECENTRAL  left,13948.9711335224,0.436165809631348,0.00112860964145511,0.000700103177223355,0.000431492429925129
POSTCENTRAL  left,7344.10463746347,0.41901883482933,0.000979212112724781,0.000635288073681295,0.000405330676585436
ANGULAR  left,2409.3128812714,0.400637596845627,0.00108792807441205,0.000676392461173236,0.000466481345938519
PRE-CUNEUS left,1976.33054130591,0.36285337805748,0.000964712409768254,0.000650321890134364,0.000458492315374315
CUNEUS left,2042.71110910549,0.366917788982391,0.000984562677331269,0.000692655623424798,0.000451025145594031
LINGUAL  left,3504.59224996459,0.376417994499207,0.00105673831421882,0.000697550713084638,0.000483740150230005
FUSIFORM  left,6019.51058000806,0.378233969211578,0.000921307771932334,0.000641669088508934,0.000433346460340545
PARAHIPPOCAMPAL  left,402.809354602043,0.342663168907166,0.000981906545348465,0.000690872257109731,0.000495464308187366
SUPERIOR OCCIPITAL  left,1400.02652086403,0.427651435136795,0.00111469614785165,0.000692992995027453,0.000441820418927819
INFERIOR OCCIPITAL left,1894.86348082459,0.39223039150238,0.00108875602018088,0.000705497746821493,0.000471862178528681
MIDDLE OCCIPITAL left,4823.15171034731,0.367572158575058,0.00106027442961931,0.000706401187926531,0.000495084619615227
ENTORHINAL AREA left,141.81303120821,0.296829670667648,0.00112210283987224,0.000843242276459932,0.00061159732285887
SUPERIOR TEMPORAL left,8655.12085150533,0.370301783084869,0.00109836179763079,0.000764567230362445,0.000498211476951838
INFERIOR TEMPORAL left,3533.25658605987,0.388337224721909,0.00119407940655947,0.000792997539974749,0.000526489980984479
MIDDLE TEMPORAL left,7777.08697742897,0.368862450122833,0.00116340327076614,0.000792312319390476,0.000535045401193202
LATERAL FRONTO-ORBITAL left,2739.70707100116,0.372165560722351,0.00120451836846769,0.000786346907261759,0.000554047641344368
MIDDLE FRONTO-ORBITAL left,909.715508707986,0.345443069934845,0.00118729239329696,0.00085886410670355,0.000578149047214538
SUPRAMARGINAL left,4471.63643086313,0.379408180713654,0.00112031970638782,0.000737934315111488,0.000502406619489193
RECTUSleft,1163.16858576096,0.32884269952774,0.00112000573426485,0.000840850698295981,0.000556064944248646
INSULA left,8917.62582416733,0.168888688087463,0.00118398852646351,0.00100403791293502,0.000874062010552734
AMYGDALA left,2179.99819250919,0.208973824977875,0.00106892141047865,0.000858966843225062,0.000714951835107058
HIPPOCAMPUS left,4406.76451233172,0.236449897289276,0.00115768634714186,0.000911073409952223,0.000754164590034634
CEREBELLUM left,44446.3160896285,0.221196725964546,0.00112871872261167,0.000899334147106856,0.000759320333600044
CorticospinalTract left,1270.2826838012,0.596812725067139,0.0012578897876665,0.00059696234529838,0.000298268161714077
InferiorCerebellarPeduncle left,469.189922401631,0.595410585403442,0.00137806439306587,0.000677649164572358,0.000364019710104913
MedialLemniscus left,1209.9367130743,0.579108834266663,0.00148609757889062,0.000702476594597101,0.000444894772954285
SuperiorCerebellarPeduncle left,758.850581890741,0.567375600337982,0.0018121269531548,0.000858572660945356,0.000593734672293067
CerebralPeduncle left,1588.60767938559,0.690170228481293,0.00174637651070952,0.000614013813901693,0.000366434513125569
AnteriorLimbInternalCapsule left,2584.3161963794,0.581830680370331,0.00134443503338844,0.000621836399659514,0.000353411684045568
PosteriorLimbInternalCapsule left,3334.11488266111,0.620483577251434,0.001372090424411,0.000587335438467562,0.0003152692806907
PosteriorThalamicRadiation left,12541.4013663176,0.506707072257996,0.0013296656543389,0.000675888615660369,0.000445458281319588
AnteriorCoronaRadiata left,12455.4083580317,0.405720144510269,0.00121567980386317,0.00077538687037304,0.000514873361680657
SuperiorCoronaRadiata left,12713.3873828892,0.4716517329216,0.00116732367314398,0.000688695523422211,0.000409056898206472
PosteriorCoronaRadiata left,7497.98686281706,0.426250606775284,0.0011409514117986,0.000704791105818003,0.000455837463960052
Cingulum left,3847.05563383974,0.517934024333954,0.00129550544079393,0.000655978452414274,0.00041401811176911
CingulumHippocampal left,2045.72840764184,0.515158474445343,0.00101673766039312,0.000564248475711793,0.000345399894285947
FornixStriaTerminalis left,1470.93303646814,0.609293162822723,0.00133626069873571,0.000562377215828747,0.000359597790520638
SuperiorLongitudinalFasciculus left,7823.85510474231,0.433648556470871,0.00109552626963705,0.000723046949133277,0.000415950664319098
SuperiorFronto-occipitalFasciculus left,156.899523889935,0.386379569768906,0.00108592410106212,0.0006617137696594,0.000498667592182755
InferiorFronto-occipitalFasciculus left,2012.53812374204,0.445743501186371,0.00127334520220757,0.000727634702343494,0.000503089220728725
SagittalStratum left,7743.89669352917,0.503741323947906,0.00124421913642436,0.000682547979522496,0.000415946706198156
ExternalCapsule left,2777.42330270548,0.397066235542297,0.00114796031266451,0.000759202870540321,0.000489472411572933
UncinateFasciculus left,1098.29666722954,0.413206845521927,0.00126562546938658,0.00073895271634683,0.000543390517123044
PontineCrossingTract left,1661.02284425786,0.495813429355621,0.00124892266467214,0.000693586654961109,0.000432790635386482
MiddleCerebellarPeduncle left,5215.40052007215,0.507440865039825,0.00125862087588757,0.000659650657325983,0.000416379451053217
Fornix  left,362.075824361387,0.427894294261932,0.00227417983114719,0.00127271714154631,0.00107698771171272
GenuCorpusCallosum left,2561.68645735682,0.663178086280823,0.00168426206801087,0.000600003404542804,0.000379380828235298
BodyCorpusCallosum left,5671.01259906023,0.57098650932312,0.00151830969844013,0.000666544889099896,0.000443265773355961
SpleniumCorpusCallosum left,6194.51389511607,0.630398988723755,0.00158521044068038,0.0006359982653521,0.000393730471841991
RetrolenticularInternalCapsule left,2083.44463934615,0.569145381450653,0.00134189415257424,0.000631729781161994,0.000368231674656272
Red Nucleus left,48.2767765815183,0.406038016080856,0.0010292410152033,0.000638609344605356,0.000442213087808341
Substancia Nigra left,171.986016571659,0.526427626609802,0.00124588410835713,0.00073624582728371,0.000339808844728395
TapatumLeft,755.833283354396,0.559115707874298,0.00143838976509869,0.00067732942989096,0.000447803613496944
CAUDATE NUCLEUS left,5545.79470980192,0.236418858170509,0.000966754101682454,0.000764216063544154,0.000616107601672411
PUTAMEN left,4391.67801964999,0.215721905231476,0.0009249352151528,0.000743717653676867,0.000601473147980869
THALAMUS left,9555.78446460428,0.370110094547272,0.00110660633072257,0.000747962505556643,0.000515296880621463
GLOBUS PALLIDUS left,1395.50057305951,0.344093948602676,0.00101543462369591,0.000732781190890819,0.000497133238241076
MIDBRAIN left,3110.83479097159,0.431118011474609,0.00124913000036031,0.000784243864472955,0.000511636317241937
Reticular formation left,12.0691941453796,0.242052793502808,0.000972421374171972,0.000780755013693124,0.000585296307690442
MEDULLA left,1131.48695112934,0.497452765703201,0.00166508182883263,0.000960485776886344,0.000605387438554317
SUPERIOR PARIETAL  right,9451.68766510038,0.441484123468399,0.00113289582077414,0.000697856943588704,0.00043407006887719
CINGULATE  right,3700.71665482701,0.323529899120331,0.00101879134308547,0.0007413633284159,0.000523601076565683
SUPERIOR FRONTAL  right,12888.3906979972,0.370151877403259,0.00113820459228009,0.00079428224125877,0.000517556734848768
MIDDLE FRONTAL  right,13078.4805057869,0.378466963768005,0.00113138766027987,0.000767075805924833,0.000506122945807874
INFERIOR FRONTAL  right,9674.9677567899,0.41447639465332,0.00116524577606469,0.00074577919440344,0.000474468222819269
PRECENTRAL  right,14501.1367656736,0.409155398607254,0.00120362336747348,0.000768410158343613,0.000496703840326518
POSTCENTRAL  right,4753.75384401138,0.370549976825714,0.00102196610532701,0.000714150548446923,0.000469953985884786
ANGULAR  right,2969.02175976338,0.369949847459793,0.00103562895674258,0.000687226245645434,0.000476139481179416
PRE-CUNEUS right,1783.22343497983,0.346935927867889,0.000928954686969519,0.000636210199445486,0.000461160874692723
CUNEUS right,1636.88445596711,0.360723584890366,0.000966120802331716,0.000677103991620243,0.000451501400675625
LINGUAL  right,2768.37140709644,0.370463401079178,0.00109069840982556,0.000728598737623543,0.000499277433846146
FUSIFORM  right,4604.39756646231,0.34937110543251,0.00107907969504595,0.000760613882448524,0.00052157387835905
PARAHIPPOCAMPAL  right,116.165993649278,0.312429279088974,0.00130167242605239,0.000987258274108171,0.000694445392582566
SUPERIOR OCCIPITAL  right,2522.46157638433,0.424298912286758,0.00108718825504184,0.000681456294842064,0.000433162611443549
INFERIOR OCCIPITAL  right,3397.47815192435,0.393402576446533,0.00112794095184654,0.000734049768652767,0.000486507662571967
MIDDLE OCCIPITAL  right,5087.16533227749,0.376932352781296,0.00106560648418963,0.000709073385223746,0.000480633490951732
ENTORHINAL AREA right,87.5016575540019,0.322158426046371,0.00153359724208713,0.00101492030080408,0.000776130822487175
SUPERIOR TEMPORAL  right,8359.42559494353,0.373095482587814,0.00117300706915557,0.000787035969551653,0.000531094730831683
INFERIOR TEMPORAL  right,3939.08323919826,0.363942593336105,0.00119150953833014,0.000832277059089392,0.000553436169866472
MIDDLE TEMPORAL  right,10863.7833801098,0.391994535923004,0.00123594515025616,0.000808080949354917,0.000538271619006991
LATERAL FRONTO-ORBITAL  right,1833.00886082952,0.346335887908936,0.00114162254612893,0.000794450577814132,0.000561772903893143
MIDDLE FRONTO-ORBITAL  right,1083.21017454782,0.35886561870575,0.00124058790970594,0.000884932058397681,0.000582322245463729
SUPRAMARGINAL  right,4762.80573962042,0.369337737560272,0.00116261793300509,0.000826686504296958,0.000524294562637806
RECTUS right,956.483636021332,0.325572371482849,0.0011224178597331,0.000832022167742252,0.000567979761399329
INSULA right,7825.36375401048,0.210409045219421,0.0011497096857056,0.000930735026486218,0.000769987003877759
AMYGDALA right,2450.04641151205,0.197583064436913,0.00119599525351077,0.000971593952272087,0.000812025740742683
HIPPOCAMPUS right,4062.7924791884,0.217702955007553,0.00126794562675059,0.00100111169740558,0.000832073215860873
CEREBELLUM right,47886.0364210616,0.230944335460663,0.00107829482294619,0.000850195763632655,0.00071119621861726
CorticospinalTract right,1338.17190086896,0.590648353099823,0.00119951425585896,0.00060063716955483,0.000285896094283089
InferiorCerebellarPeduncle right,710.573805309223,0.578514933586121,0.00142442551441491,0.000714763184078038,0.000396362825995311
MedialLemniscus right,1403.04381940038,0.568225800991058,0.00146806205157191,0.000684113241732121,0.000475841952720657
SuperiorCerebellarPeduncle right,728.677596527292,0.543531179428101,0.0019438483286649,0.000978970434516668,0.000706468767020851
