Row,volume,FA,E1,E2,E3
SUPERIOR PARIETAL left,10992.0185679045,0.448987185955048,0.00109733792487532,0.000664211227558553,0.000409503525588661
CINGULATE  left,7689.58531987496,0.34436821937561,0.00100439204834402,0.00069474516203627,0.000493875530082732
SUPERIOR FRONTAL  left,17634.6012956677,0.400424957275391,0.00111392152030021,0.000737268594093621,0.00046951140393503
MIDDLE FRONTAL  left,13010.5912887192,0.391265660524368,0.00109468214213848,0.000710694643203169,0.000478680478408933
INFERIOR FRONTAL  left,12624.377076067,0.408036261796951,0.00111588544677943,0.0007357532158494,0.000459677045000717
PRECENTRAL  left,15442.5339090132,0.436526715755463,0.00112538214307278,0.00069451448507607,0.0004291539080441
POSTCENTRAL  left,9231.42487194721,0.441513270139694,0.000991302542388439,0.000614915217738599,0.000387571810279042
ANGULAR  left,3000.703394395,0.407335132360458,0.0010728882625699,0.00066533760400489,0.000450380495749414
PRE-CUNEUS left,2594.87674125661,0.367547184228897,0.000917479861527681,0.00060811109142378,0.000432148313848302
CUNEUS left,3863.65077578964,0.403856515884399,0.00105129706207663,0.000641891791019589,0.000452779146144167
LINGUAL  left,5483.94008980685,0.377316057682037,0.00108646031003445,0.000717220478691161,0.000490047852508724
FUSIFORM  left,6595.81460044994,0.356627851724625,0.00109942874405533,0.000760363414883614,0.0005195940611884
PARAHIPPOCAMPAL  left,205.176300471453,0.336645007133484,0.00113808852620423,0.000820524874143302,0.000587106100283563
SUPERIOR OCCIPITAL  left,1908.44132423815,0.458966016769409,0.00106193125247955,0.000623020168859512,0.000387605978175998
INFERIOR OCCIPITAL left,2086.46193788249,0.404757499694824,0.00107980810571462,0.000667865620926023,0.000456013396615162
MIDDLE OCCIPITAL left,6162.83226048445,0.396162003278732,0.00105875788722187,0.000671570538543165,0.000458715570857748
ENTORHINAL AREA left,318.324995584386,0.304640620946884,0.00105748372152448,0.000783101946581155,0.000572391028981656
SUPERIOR TEMPORAL left,9068.49075098458,0.372466295957565,0.00113733916077763,0.000770795915741473,0.000517046602908522
INFERIOR TEMPORAL left,2940.3574236681,0.373690187931061,0.00117687531746924,0.000788671080954373,0.000535646977368742
MIDDLE TEMPORAL left,8905.55663002196,0.38814190030098,0.00117724039591849,0.000760151364374906,0.000520638655871153
LATERAL FRONTO-ORBITAL left,2902.64119196379,0.365413993597031,0.00112252996768802,0.000752858875785023,0.000523168011568487
